Sample	posterior	likelihood	prior	structuredCoalescent.t:h9n2_526_asia_b2	treeHeight.t:h9n2_526_asia_b2	clockRate.c:h9n2_526_asia_b2	kappa.s:h9n2_526_asia_b2	gammaShape.s:h9n2_526_asia_b2	Ne.0.0	Ne.1.0	Ne.2.0	Ne.3.0	Ne.4.0	Ne.5.0	Ne.6.0	Ne.7.0	Ne.8.0	Ne.9.0	Ne.10.0	Ne.11.0	RootProbability.0	RootProbability.1	RootProbability.2	RootProbability.3	RootProbability.4	RootProbability.5	RootProbability.6	RootProbability.7	RootProbability.8	RootProbability.9	RootProbability.10	RootProbability.11	sum(mig_glm_indicator)	sum(ne_glm_indicator)	mig_glm_beta1	mig_glm_beta2	mig_glm_beta3	mig_glm_beta4	mig_glm_beta5	mig_glm_beta6	mig_glm_beta7	mig_glm_beta8	mig_glm_beta9	mig_glm_beta10	mig_glm_beta11	mig_glm_beta12	mig_glm_beta13	mig_glm_clock	mig_glm_indicator1	mig_glm_indicator2	mig_glm_indicator3	mig_glm_indicator4	mig_glm_indicator5	mig_glm_indicator6	mig_glm_indicator7	mig_glm_indicator8	mig_glm_indicator9	mig_glm_indicator10	mig_glm_indicator11	mig_glm_indicator12	mig_glm_indicator13	ne_glm_alpha1	ne_glm_alpha2	ne_glm_alpha3	ne_glm_alpha4	ne_glm_alpha5	ne_glm_alpha6	ne_glm_alpha7	ne_glm_alpha8	ne_glm_alpha9	ne_glm_alpha10	ne_glm_alpha11	ne_glm_alpha12	ne_glm_beta1	ne_glm_beta2	ne_glm_beta3	ne_glm_beta4	ne_glm_beta5	ne_glm_clock	ne_glm_indicator1	ne_glm_indicator2	ne_glm_indicator3	ne_glm_indicator4	ne_glm_indicator5	migrationGLMscaler.trade	migrationGLMscaler.productFrom	migrationGLMscaler.productTo	migrationGLMscaler.shareBorder	migrationGLMscaler.distance	migrationGLMscaler.tempFrom	migrationGLMscaler.tempTo	migrationGLMscaler.rainFrom	migrationGLMscaler.rainTo	migrationGLMscaler.rainSeasonFrom	migrationGLMscaler.rainSeasonTo	migrationGLMscaler.sampleFrom	migrationGLMscaler.sampleTo	NeGLMscaler.poultryProduction	NeGLMscaler.temperature	NeGLMscaler.rain	NeGLMscaler.rainSeason	NeGLMscaler.sampleSize
1160000	-2276.398158551696	0.0	-2276.398158551696	-2155.7361393173105	46.06003300334383	0.00341	8.727	0.469	11.637044710499687	32.178902295645415	11.472887514540405	6.982402474380695	9.907586261357693	6.52505540351813	4.044811079791962	7.796379607968997	4.033013887607321	16.516757530319467	3.3516155046445353	11.331964440036746	1.1416285899616374E-6	4.142407553392001E-5	0.9986468035856828	1.5722560908002855E-8	2.9043144606215945E-8	1.1045544086799386E-8	2.0055515827412516E-4	7.864566362335836E-7	1.4165409922266217E-7	2.2376111372648702E-4	4.4513562146715004E-8	8.852860026456421E-4	5	1	-1.534388291556388	-1.5798065128423806	4.86767436042446	2.2707378026030556	-1.2240624688370338	-5.082418977516767	-0.413837515897119	4.023946985141071	-0.09476630133639974	-1.4292179626111225	-0.6958734228318371	-1.6957942996226445	5.048848606674653	7.289284559333238E-4	0	1	0	1	1	0	0	0	0	1	1	0	0	0.38851639800342874	1.6199051926497796	0.3701034441793119	0.00277465614543132	0.5937540805500573	0.15355666048501948	-0.6137097629964945	0.2961317395767103	-0.13575259356386973	0.8147646916480328	-0.2966747514820969	0.3945412989550394	0.4454484454931319	0.8522130177578605	0.20227039846986017	0.21923081253716117	-0.6918759725576666	6.3476294039961045	0	0	1	0	0	0.0	-1.5798065128423806	0.0	2.2707378026030556	-1.2240624688370338	0.0	0.0	0.0	0.0	-1.4292179626111225	-0.6958734228318371	0.0	0.0	0.0	0.0	0.20227039846986017	0.0	0.0
1170000	-2278.307151552497	0.0	-2278.307151552497	-2150.8981563221055	46.06003300334383	0.00341	8.727	0.469	9.367696502503378	29.522742399974153	13.09782293618412	8.046481911583085	10.77748508897906	5.4695670290433585	7.0471227167782	9.714341808849094	4.857557022946414	13.573399948086642	2.3827921319541674	6.5726496017495695	8.036714905996102E-8	1.3333262002729438E-8	0.9968627141998504	1.0135797919928487E-9	3.8967327182956305E-9	3.5821655565311614E-9	0.0030772088988010975	1.9174231890285505E-7	8.376904438795036E-8	4.263176271394748E-6	1.1458264120279E-8	5.542456256033266E-5	4	0	-2.1300569369020774	-2.0957759603582553	2.483514786852301	2.206077406649028	-0.9819689369624761	2.745291149417589	5.291000146240352	-9.81944530115132	6.965174978247158	-1.6724555008844717	1.395358620596477	-5.829373249930814	8.375506867418455	5.45305594333221E-4	0	1	0	1	1	0	0	0	0	1	0	0	0	0.15155861787367156	1.2994522845047964	0.48673741767810447	-4.7364435249632874E-4	0.2917506334650646	-0.3865091510794054	-0.13308920240198407	0.1878947199037848	-0.5051729692849236	0.5224033806881277	-1.2174356458906255	-0.20279157150535887	-0.18612156887168735	-1.9480941169706327	-0.23080283189264217	-0.8720185236268181	1.628376970454298	8.050293985010228	0	0	0	0	0	0.0	-2.0957759603582553	0.0	2.206077406649028	-0.9819689369624761	0.0	0.0	0.0	0.0	-1.6724555008844717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1180000	-2274.059096328635	0.0	-2274.059096328635	-2151.8900689416896	46.06003300334383	0.00341	8.727	0.469	13.934637639731696	31.454211537682415	10.640044962582385	6.618010032581961	11.680190286290316	5.158330085709271	7.627666848200887	10.900060615433349	4.125413559731903	14.61611375417878	2.5046759831407934	9.241335656480015	6.202122690906154E-5	8.616128900022363E-6	0.9754753092464344	1.2824009419641894E-6	6.492197252698032E-5	4.878274139285427E-5	0.01878235108369602	0.0011457680533849116	2.2102727681846753E-4	0.0011752741758068402	3.293354199776097E-5	0.0029817121511905857	4	0	2.691250115049434	-2.232773638592006	-1.1613752815176808	2.1591943368270616	-0.820162589922767	-2.1801387972977437	-7.046557523558422	3.7173396056704244	-1.8686890885808571	-1.467043342714359	6.135858684549392	2.836201095966434	0.28292272093988324	6.241421264270629E-4	0	1	0	1	1	0	0	0	0	1	0	0	0	0.812333562667465	1.6264887920279725	0.5425806153901794	0.06775063113102256	0.6358501745808132	-0.18143119400651692	0.20973791760771493	0.566724255947561	-0.4048778226550449	0.8600805075773682	-0.9038847161979449	0.40164233245311753	-0.09187954257540054	0.5249612503058122	1.4940785526626446	0.8034138283634172	1.6634651997293897	6.1844872134857365	0	0	0	0	0	0.0	-2.232773638592006	0.0	2.1591943368270616	-0.820162589922767	0.0	0.0	0.0	0.0	-1.467043342714359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1190000	-2276.1958746408854	0.0	-2276.1958746408854	-2150.151378436493	46.06003300334383	0.00341	8.727	0.469	11.62282126034346	31.272901900273606	11.394051315200132	6.622442386288516	7.691767545720273	7.883250371147666	5.579659536857728	9.768973948015637	4.119340359386401	10.24162832360836	2.2575170650774488	5.710686524409803	1.0305011690610821E-6	3.7494954403600405E-5	0.9985048421375078	1.6088702242893855E-8	3.185221067261552E-8	3.1566317089467377E-8	0.0012397909687723511	1.2961340899122497E-6	2.918787627210857E-7	4.116925569637719E-5	5.025682077679421E-8	1.739544055474182E-4	5	0	-3.3459319793915414	-1.6030541875619433	-12.647534080081517	2.4790327489781223	-1.012739752142306	-5.939837818890026	-3.4205245783754696	4.314840829638159	-1.5160938105757857	-1.3684227474495085	-0.46475883348989144	-1.1971473053820265	-4.046493160273173	6.361464510746407E-4	0	1	0	1	1	0	0	0	0	1	1	0	0	0.44518289187165294	1.434964345008161	0.42530378118012435	-0.11732338113759115	0.03236298343306376	0.056952678898321986	-0.2886598639399669	0.27142381629404416	-0.5920945799737515	0.31867299937538707	-1.193522058009959	-0.26544837518534053	-0.4001259760925319	1.3202556640107876	0.9005275804527075	-0.35785613347581174	-0.2819211632805058	7.446823931492314	0	0	0	0	0	0.0	-1.6030541875619433	0.0	2.4790327489781223	-1.012739752142306	0.0	0.0	0.0	0.0	-1.3684227474495085	-0.46475883348989144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1200000	-2275.4970877689543	0.0	-2275.4970877689543	-2150.1489454693397	46.06003300334383	0.00341	8.727	0.469	10.922667362950131	40.77613476901669	14.746238400487917	7.892997967298615	10.694860522695906	4.47378473948857	5.872316283023428	7.214041517563244	16.468488212930872	10.704745735867334	2.659335133509957	7.186318755566505	2.1750067357491113E-8	4.272091893431088E-12	0.9999810510945378	2.4648339878942117E-8	3.874457079436958E-11	3.1490142424445734E-9	2.331222248732101E-8	1.3743734423585075E-8	1.4477706990323705E-6	1.0187751527104497E-6	1.512326172603357E-5	1.2724514894224236E-6	5	0	5.612914408553473	-2.281479158571715	-1.3954555094904584	3.0892621175576975	-0.967163973371281	-1.2200906266241651	1.5417650158921932	5.742736726335946	1.7232994902837697	2.724432814233434	-0.8480179213831116	-1.5532783846538991	8.760283755886773	1.9323414426945307E-4	0	1	0	1	1	0	0	0	0	0	1	1	0	0.6098664737193835	1.9271232473624305	0.9100142957898196	0.28500230241786406	0.5887895703169709	-0.28273898252500146	-0.010724578001833296	0.19505560682626702	1.0204750188500737	0.5897134390793305	-0.802897589033541	0.1912053147891933	0.07758217002139259	-0.13909773535578762	-0.8788893626635892	2.2318090945632387	-0.4579320023223433	5.935633314398561	0	0	0	0	0	0.0	-2.281479158571715	0.0	3.0892621175576975	-0.967163973371281	0.0	0.0	0.0	0.0	0.0	-0.8480179213831116	-1.5532783846538991	0.0	0.0	0.0	0.0	0.0	0.0
1210000	-2270.3734295250483	0.0	-2270.3734295250483	-2143.9949920946246	46.06003300334383	0.00341	8.727	0.469	11.601970688899542	29.424277362715117	13.235185063659912	9.034704782619599	10.798163961434975	6.573154824415691	12.814592755355871	9.831081176058309	8.322597739384847	11.46774290871346	2.331620658350251	12.832061084475503	4.1579997904321256E-10	7.961323825174725E-14	0.9998933500344034	9.210653957123279E-11	1.2062546810539286E-12	1.1154518326021135E-11	8.762917762294617E-5	1.4809234235804398E-8	1.043982970436305E-6	7.251730295040809E-8	5.1574202810073E-8	1.7837383916480162E-5	6	0	-5.601953898108623	-3.394601725784986	-2.8516541581037447	2.365576227412554	-1.0185910263838434	-0.09195443209007176	-4.086685847262435	-2.3747646927993107	-1.192759926788035	-2.074109851908584	-1.1551517933307525	-1.7508227405768506	4.3987170528496735	7.184318748644902E-5	0	1	0	1	1	0	0	0	0	1	1	1	0	0.4853979547808498	1.4160430783520543	0.617101802603264	0.2352962327717002	0.4135991002306837	-0.08278311226782839	0.5848075646875662	0.3197718996259819	0.153197418515046	0.4737611137484511	-1.1192134285658908	0.5861697955602577	2.4325422409999504	0.9987598286505606	-1.465373869982893	0.5433471370437699	-1.189790102667482	7.140458684940599	0	0	0	0	0	0.0	-3.394601725784986	0.0	2.365576227412554	-1.0185910263838434	0.0	0.0	0.0	0.0	-2.074109851908584	-1.1551517933307525	-1.7508227405768506	0.0	0.0	0.0	0.0	0.0	0.0
1220000	-2271.372086965054	0.0	-2271.372086965054	-2153.6110251361133	46.06003300334383	0.00341	8.727	0.469	14.515560729329627	27.082591820099175	14.567700546575658	6.013386539635905	9.08811803007941	4.335416959352743	8.147489050819903	10.139173011102612	11.27718921109581	11.872420634854143	2.649580930961772	6.80521404235329	2.108222143914459E-9	8.42188760894658E-15	0.9999962084828543	3.2995460445309653E-9	4.757323801992952E-12	7.587792939242034E-10	1.26720188779641E-10	3.7207716370838538E-9	2.733107818155574E-7	3.022144479843235E-8	3.471132031500703E-6	6.834082707983921E-9	5	0	1.8098593027980703	-2.3470716032459293	-0.024354475836784174	2.2290030489807093	-0.5931589621859625	-1.3945364026232543	1.9725194520908413	2.850048188601397	-0.7765509981130878	-1.4620607626909794	-1.0387171453837587	-1.7672864208732268	-4.908221559664435	2.192715789011799E-4	0	1	0	1	1	0	0	0	0	0	1	1	0	0.7189922877390773	1.3426622132002648	0.7225778466357579	-0.16224086603450225	0.2507389093427052	-0.48941115001429847	0.1414808478422882	0.3601774977301268	0.4665530915885977	0.5179891766142912	-0.9818274517833867	-0.0385398507187575	-0.48721301815288354	0.21489748066339634	-0.17505986483723465	0.18698592763689814	-0.27629946776672953	7.072605492944163	0	0	0	0	0	0.0	-2.3470716032459293	0.0	2.2290030489807093	-0.5931589621859625	0.0	0.0	0.0	0.0	0.0	-1.0387171453837587	-1.7672864208732268	0.0	0.0	0.0	0.0	0.0	0.0
1230000	-2275.96552359422	0.0	-2275.96552359422	-2150.221789894648	46.06003300334383	0.00341	8.727	0.469	9.760297641183712	35.09251018705836	9.972045067549974	4.745721299101178	10.031493256739964	5.4640255009709975	13.72309256390453	11.566514102604621	15.300991944119165	13.755239891661978	3.296226629064645	7.650579798898153	3.3981857372855344E-8	1.4607325333246382E-10	0.9999240803560311	1.84724610083686E-8	1.3038986813571734E-10	7.584178691603082E-9	8.276046710569908E-8	3.3612473877931444E-8	1.068210414012596E-6	2.261651858960838E-5	5.076944290266336E-5	1.2887841615247025E-6	5	0	2.5039446794451417	-2.0085637282372186	-1.748999434538689	2.4955727546387934	-0.8886954782544715	-8.207557895659281	4.499203803632331	6.199069230988652	0.9665241678937225	1.9531542167034024	-1.3413295469017659	-1.2854705781621878	-4.11346542460726	2.6374613311028585E-4	0	1	0	1	1	0	0	0	0	0	1	1	0	0.10117392111759711	1.3808387478525816	0.1226367101951114	-0.6199055419006982	0.12858049506401467	-0.4789631855193367	0.44193102756479785	0.27096523335583844	0.5507686843804588	0.44427085968351554	-0.9843706063637281	-0.14236753919321612	0.4388094097032376	-1.5344891604244884	-0.5149209830030153	-2.517049152974568	0.217789753762816	8.821121135996687	0	0	0	0	0	0.0	-2.0085637282372186	0.0	2.4955727546387934	-0.8886954782544715	0.0	0.0	0.0	0.0	0.0	-1.3413295469017659	-1.2854705781621878	0.0	0.0	0.0	0.0	0.0	0.0
1240000	-2272.7169328181567	0.0	-2272.7169328181567	-2151.884590069477	46.06003300334383	0.00341	8.727	0.469	10.57240672594173	33.21020081562026	12.31758423825815	4.342073426250464	9.029015982944896	5.535680680529728	19.75732422158782	7.431164613635832	11.872297840123307	9.85773804128856	2.3347555405600153	4.995325951389279	4.740183446386257E-8	5.4079249660528E-10	0.9999935554851463	4.162736282476407E-9	5.028485637889505E-10	6.101565994006909E-9	6.37666140147253E-8	7.886846439481619E-9	1.98365412183217E-8	5.873100398766384E-6	1.0480673183296591E-7	3.164079436541802E-7	5	1	0.5670271945276574	-1.3416044356127077	-0.6863855370967028	2.5704931749076363	-0.915756398116402	0.21160636379016784	-3.0145697833617544	-3.2344895710747226	-3.395565752214039	-2.035299093508625	-1.1589041419058042	-0.4263402346076724	-0.5562203646915096	5.260583657787472E-4	0	1	0	1	1	0	0	0	0	0	1	1	0	-0.06884306024045715	1.4869358737631404	0.0758661995546183	-0.7187609338084275	0.47592767526551805	-0.056565348373284315	0.6610772378288365	0.1699058946777186	1.0745269607833574	0.007131379334943287	-0.5054330003094551	-0.7560484068803857	1.404943047712741	-1.11374948996667	0.3881405874681995	-0.3215659095280907	-1.2157974880574018	7.45989935066209	0	0	1	0	0	0.0	-1.3416044356127077	0.0	2.5704931749076363	-0.915756398116402	0.0	0.0	0.0	0.0	0.0	-1.1589041419058042	-0.4263402346076724	0.0	0.0	0.0	0.3881405874681995	0.0	0.0
1250000	-2284.1598621526846	0.0	-2284.1598621526846	-2157.279836178567	46.06003300334383	0.00341	8.727	0.469	13.072271165155364	36.58287578798014	10.592472336493064	4.463390352423447	12.385429567421085	7.169353440603518	6.345266701569245	16.151115647518836	6.308594833503911	15.756846514116932	3.022641520395365	4.517420702080741	3.5571327780625686E-7	1.0507888737166862E-6	0.999953530354366	2.035411367542408E-9	2.4798635835756903E-8	6.046134778156098E-8	3.634485446807388E-5	1.0443934064678924E-6	4.982413832422403E-7	2.49302953272654E-6	1.1098649862935831E-7	4.484342798577991E-6	4	0	-1.5008506833921869	-2.025470020563016	-2.934483194084371	2.4556817736755367	-0.7032332071624038	-0.5514014382485646	6.695740149170414	-1.7207440597882264	-1.3533018516568314	-1.3559290991030821	1.5524688069917532	-10.088262736300816	3.9534855325573512	7.821055413807195E-4	0	1	0	1	1	0	0	0	0	1	0	0	0	0.41568625798885894	1.4447732323924065	0.2053365680204539	-0.6588983779271775	0.36171372294876525	-0.18499154898465267	-0.30709789025484724	0.6271821037423835	-0.31289406095442385	0.6024679462442122	-1.0486758991735	-0.6468658340481255	1.0835697310380228	0.9422586953647865	2.199542894739307	-2.0203044047114034	0.9851767507519463	8.626225362856118	0	0	0	0	0	0.0	-2.025470020563016	0.0	2.4556817736755367	-0.7032332071624038	0.0	0.0	0.0	0.0	-1.3559290991030821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1260000	-2283.0527140618087	0.0	-2283.0527140618087	-2161.418087869509	46.06003300334383	0.00341	8.727	0.469	11.72163028638343	38.978614436207366	11.170084812616864	3.6224644763150744	10.433463839863242	8.833548506722321	6.186774101380404	15.086050972696883	5.338479277873738	14.814769432897965	2.5876360227947623	5.770899130353217	2.8087801115678323E-8	0.6999156095073823	0.2448278880646034	6.632161223598632E-8	2.574784752012603E-9	2.833802486602594E-6	0.055072552413188966	1.6238136105908986E-5	4.2754740692863467E-7	2.9559007341051604E-5	3.7846204940287846E-10	1.3479415882452486E-4	4	0	1.9607557431709752	-2.255796933923982	0.8910196340938528	2.623966262433807	-0.9736187132714174	-2.483201075192814	-1.2237609095510273	-2.666835822183713	5.667551228703336	-1.9310225818748197	0.746697841426763	-4.864401215231785	-6.218374579855843	2.85178287880055E-4	0	1	0	1	1	0	0	0	0	1	0	0	0	-0.07409240948667872	1.127484861047091	-0.12228908094990176	-1.2483736981310072	-0.19050996948251284	-0.35697148361640035	-0.7131144828313533	0.17824225333832186	-0.8605874539050196	0.1600963309242048	-1.58478356048955	-0.7827003900312648	0.21059494076086793	-1.0891426311757193	-0.2589757856617013	1.4396877870522955	-0.4244554132300298	12.623097703971506	0	0	0	0	0	0.0	-2.255796933923982	0.0	2.623966262433807	-0.9736187132714174	0.0	0.0	0.0	0.0	-1.9310225818748197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270000	-2276.0710188079865	0.0	-2276.0710188079865	-2149.538342063276	46.06003300334383	0.00341	8.727	0.469	11.796317173164168	30.511513961443523	12.587366513475004	7.831329442178646	11.632772807253705	7.422125320143206	9.319570694268782	12.08152644218267	7.378971603237684	10.168066061453182	2.0733500502200677	3.84695753162017	1.1101143961050972E-11	2.847800780132608E-8	2.392837014288371E-7	1.529553393958049E-10	7.937959652298349E-5	1.449691092215682E-4	6.134838363362664E-10	4.014223131328499E-5	0.7468879247760787	4.524648611442554E-10	0.25284731528690857	8.240616360765563E-12	5	0	-1.4364576151851147	-1.6195024738345873	4.044262353839386	2.5259287984890157	-0.768366647623046	3.071267072834985	-4.827355922211815	-4.446466312569638	-1.1308429533797215	-1.1608768811988583	-0.5599340966138944	-2.7486241843950547	6.401644321751172	8.042164621802676E-4	0	1	0	1	1	0	0	0	0	1	1	0	0	-0.27186996668039587	0.6784467738398299	-0.20696369216902133	-0.6815250616048474	-0.28583098884641217	-0.7351918980164704	-0.5075407806784196	-0.24797979983668308	-0.7410230657206962	-0.42040531460646013	-2.010491664610716	-1.3923747611091712	2.109692546870946	0.7798932853119078	-0.28506934443973914	-0.9336303208582545	0.7615553107478032	15.481679319790352	0	0	0	0	0	0.0	-1.6195024738345873	0.0	2.5259287984890157	-0.768366647623046	0.0	0.0	0.0	0.0	-1.1608768811988583	-0.5599340966138944	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1280000	-2279.6620100233904	0.0	-2279.6620100233904	-2153.346924512471	46.06003300334383	0.00341	8.727	0.469	13.211907604511486	38.29316540350621	8.338464198384008	5.849112977532639	8.461399181706978	5.586724395410192	5.547188333288299	7.250755823577117	9.434795510718804	8.713737274261847	1.7563266984262966	5.93530902208035	1.9929247592268586E-9	3.166992394573718E-7	0.9998559365755864	2.918399487200324E-11	8.510675025889396E-9	6.2786213659767855E-9	5.714582550562144E-5	4.2177682733493317E-7	7.810559569360197E-5	6.133686587208378E-7	3.4307336559496593E-6	4.0126134277979855E-6	6	0	-2.6425963556659893	-2.630941503970433	-7.726425860793603	3.0587695483652984	-0.8470157687624518	-8.195924421251789	-2.139996798288377	-0.9535538577005316	-2.081721806777111	-2.380296695607448	-1.4053826715978597	-0.8894241663595868	1.9601899243931762	2.2861898823636789E-4	0	1	0	1	1	0	0	1	0	1	1	0	0	0.6681376001571346	1.7322905172217873	0.20789813649206942	-0.14669089207136699	0.22253363380540492	-0.19258777440652822	-0.19968972127114626	0.06812480091436793	0.3314235910596353	0.2519198633507366	-1.349756389198137	-0.13206181959280644	1.2751311900987075	1.4484499230172512	-0.8852968915895111	0.852524683544653	0.1439172791836616	6.77324920908358	0	0	0	0	0	0.0	-2.630941503970433	0.0	3.0587695483652984	-0.8470157687624518	0.0	0.0	-0.9535538577005316	0.0	-2.380296695607448	-1.4053826715978597	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1290000	-2274.720502624432	0.0	-2274.720502624432	-2151.9769389751204	46.06003300334383	0.00341	8.727	0.469	11.877051369767852	37.76590473469927	9.17913544628475	7.886659677240166	8.106221336576635	5.915694518953528	7.577749610754902	12.181075823892568	8.50549630545269	14.155133389851065	2.507445182926417	10.413346266894749	2.297284708546218E-7	1.1541808447994036E-5	0.9998183192311325	1.9534616219694683E-8	2.6839168750186115E-8	9.29443054687443E-9	2.833704680365623E-5	1.747667546366164E-6	9.069661287804447E-8	5.523261168202952E-5	7.328546185809918E-8	8.437225562600335E-5	5	1	-1.7948526894365373	-2.0297315844542	1.134985371794305	2.241506893528841	-1.0689950679628064	-4.915381512391217	-4.681191651566511	2.1431222630665245	-8.551984120944965	-1.3228638552793857	-0.9598187303534003	3.604315666631162	7.588725962745896	4.271802008848871E-4	0	1	0	1	1	0	0	0	0	1	1	0	0	0.5716252618862463	0.8846231655300474	0.259546725669699	0.1398628483524695	-0.0441240569767603	-0.2753969241360963	-0.4064489280507781	0.4568044383494253	0.23709154742982874	0.2252154137785131	-0.9314550014709441	0.4180488238278141	-0.20966910767478486	-0.2797400799456587	-0.9621893446586893	0.24939518681334383	-0.04318668956987726	8.23533626185287	0	1	0	0	0	0.0	-2.0297315844542	0.0	2.241506893528841	-1.0689950679628064	0.0	0.0	0.0	0.0	-1.3228638552793857	-0.9598187303534003	0.0	0.0	0.0	-0.2797400799456587	0.0	0.0	0.0
1300000	-2283.3851820497102	0.0	-2283.3851820497102	-2151.329014771907	46.06003300334383	0.00341	8.727	0.469	14.806471520576752	32.867139575649105	4.560975562229205	5.893497571251748	12.712357582154254	6.36820655374142	13.148971347542009	9.41020545842652	6.8293106117473235	14.26726391752947	4.270483533734258	7.442853026198325	1.9604660432872727E-8	5.0446980686266734E-9	1.0763734484328494E-8	9.483760234638324E-8	1.15773139757404E-9	9.005771555684771E-13	0.9990137006017454	8.432166893090223E-7	5.982899704429653E-6	5.499595802218425E-6	8.638557405189037E-11	9.738421903457768E-4	6	0	-2.6064917402187096	-2.2864667790920397	2.4425054015646457	14.915942993917795	-1.1378278196960023	0.7779436835508797	0.8116314388570792	-0.4622996277005411	5.17644185094281	-1.8278066804489868	-0.921756687271431	-1.6901143321261782	1.593300350413979	2.004051290360538E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.5898761419256205	1.3872851533725519	-0.5876516684459006	-0.33133857159770386	0.43738635015903005	-0.2538703239566926	0.4711553228667112	0.13660657923478656	-0.18396447500995872	0.5527794682457838	-0.6534611475960364	-0.09793396157394219	0.7007702592082065	-1.9258190715564658	-0.8018968951412219	0.8211991100330622	2.4388863241956518	8.208647798848638	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.1378278196960023	0.0	0.8116314388570792	0.0	0.0	-1.8278066804489868	-0.921756687271431	-1.6901143321261782	1.593300350413979	0.0	0.0	0.0	0.0	0.0
1310000	-2282.7483362483094	0.0	-2282.7483362483094	-2157.097365363288	46.06003300334383	0.00341	8.727	0.469	11.490176269891935	35.54129295803926	6.034482102572636	9.557027246074105	13.638896295709314	6.9256041516886615	12.924809426814717	11.52076135336732	4.209644745078072	15.184981064186445	2.929775542536783	7.010511169903226	8.60011442051695E-9	5.125576458686766E-10	4.3765801829557466E-7	8.721787199637177E-7	7.980542593059321E-9	1.5183558697662532E-11	0.9990266201950879	8.799950171529573E-6	9.245386302700066E-4	7.106705885068469E-8	1.104933736830784E-9	3.864210734173117E-5	6	0	-3.5359496607241114	-2.719940347149299	7.026024200289678	3.008261269718161	-1.2251860494324913	2.572410825889315	1.2913377126167618	1.4068769952602553	-6.346758180558416	-1.8639250009060961	-1.1559013600546333	-1.9082817062314863	2.062304527720717	1.916519309771656E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.318390526719191	1.4475932962453928	-0.3256118709601257	0.1341748150017396	0.4898238262239011	-0.18787661579148923	0.4360467695647181	0.32104883660531597	-0.6857236456387377	0.5972049453085018	-1.0481760927288244	-0.17569128769235043	-0.711087962514649	-2.0800202154546388	-0.01595442507858208	0.01998911979548082	-1.2317933633661957	8.357020016387175	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.2251860494324913	0.0	1.2913377126167618	0.0	0.0	-1.8639250009060961	-1.1559013600546333	-1.9082817062314863	2.062304527720717	0.0	0.0	0.0	0.0	0.0
1320000	-2283.647673115935	0.0	-2283.647673115935	-2159.0088018458882	46.06003300334383	0.00341	8.727	0.469	13.223466883711598	27.22644239314962	4.914139637534596	5.1337229515149465	12.829911003781348	4.821314667402619	16.092000032639028	5.3695862185214285	7.086423896876332	10.710040413136456	2.8169039884290257	4.7338846650571975	1.1455652445579966E-7	8.67189391419213E-9	8.543498711830253E-6	6.919162984576624E-7	1.3372346300837927E-9	1.3800669294577523E-12	0.9983970576709598	9.174516309670749E-7	9.796083356170845E-6	1.0514464454278272E-4	4.1742212288084474E-10	0.0014777237500448327	6	1	-1.5811291767245303	-1.434870056057699	0.2679777045623432	6.440195264611176	-1.691161583668409	4.486617009876081	1.3749042789141475	-6.122801967991488	-0.7899214196809196	-1.5824395457256444	-1.6786096594079567	-1.9184158270916563	1.8755310665636071	1.5051943701350516E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.7257635919126401	1.6085031758429087	-0.21870138268902775	-0.323465595053849	0.7337147481468519	-0.2343304735107382	0.8505467662100442	-0.2318923582215871	-0.03584625162476396	0.49055236461907975	-0.8977178550709777	-0.3677348939221284	-0.7994710061720497	0.06675481618751701	1.9883968665254792	0.2450022652480245	-0.0828903613042552	6.530816505037067	0	0	0	0	1	0.0	0.0	0.0	0.0	-1.691161583668409	0.0	1.3749042789141475	0.0	0.0	-1.5824395457256444	-1.6786096594079567	-1.9184158270916563	1.8755310665636071	0.0	0.0	0.0	0.0	-0.0828903613042552
