Sample	posterior	likelihood	prior	structuredCoalescent.t:h9n2_526_asia_b2	treeHeight.t:h9n2_526_asia_b2	clockRate.c:h9n2_526_asia_b2	kappa.s:h9n2_526_asia_b2	gammaShape.s:h9n2_526_asia_b2	Ne.0.0	Ne.1.0	Ne.2.0	Ne.3.0	Ne.4.0	Ne.5.0	Ne.6.0	Ne.7.0	Ne.8.0	Ne.9.0	Ne.10.0	Ne.11.0	RootProbability.0	RootProbability.1	RootProbability.2	RootProbability.3	RootProbability.4	RootProbability.5	RootProbability.6	RootProbability.7	RootProbability.8	RootProbability.9	RootProbability.10	RootProbability.11	sum(mig_glm_indicator)	sum(ne_glm_indicator)	mig_glm_beta1	mig_glm_beta2	mig_glm_beta3	mig_glm_beta4	mig_glm_beta5	mig_glm_beta6	mig_glm_beta7	mig_glm_beta8	mig_glm_beta9	mig_glm_beta10	mig_glm_beta11	mig_glm_clock	mig_glm_indicator1	mig_glm_indicator2	mig_glm_indicator3	mig_glm_indicator4	mig_glm_indicator5	mig_glm_indicator6	mig_glm_indicator7	mig_glm_indicator8	mig_glm_indicator9	mig_glm_indicator10	mig_glm_indicator11	ne_glm_alpha1	ne_glm_alpha2	ne_glm_alpha3	ne_glm_alpha4	ne_glm_alpha5	ne_glm_alpha6	ne_glm_alpha7	ne_glm_alpha8	ne_glm_alpha9	ne_glm_alpha10	ne_glm_alpha11	ne_glm_alpha12	ne_glm_beta1	ne_glm_beta2	ne_glm_beta3	ne_glm_beta4	ne_glm_clock	ne_glm_indicator1	ne_glm_indicator2	ne_glm_indicator3	ne_glm_indicator4	migrationGLMscaler.trade	migrationGLMscaler.productFrom	migrationGLMscaler.productTo	migrationGLMscaler.shareBorder	migrationGLMscaler.distance	migrationGLMscaler.tempFrom	migrationGLMscaler.tempTo	migrationGLMscaler.rainFrom	migrationGLMscaler.rainTo	migrationGLMscaler.rainSeasonFrom	migrationGLMscaler.rainSeasonTo	NeGLMscaler.poultryProduction	NeGLMscaler.temperature	NeGLMscaler.rain	NeGLMscaler.rainSeason
1390000	-2241.5436876015724	0.0	-2241.5436876015724	-2128.599517948585	46.06003300334383	0.00341	8.727	0.469	10.681086587722932	28.936040762037813	7.218769885773058	7.800625129746677	10.40921272759577	5.942914194383432	19.955196543238294	9.802728466581549	5.090335818571008	7.579947123229179	4.345183373269997	10.237727735276277	2.7867534508619056E-9	3.2518244965500814E-4	1.1441744806408586E-5	8.96050799920204E-11	4.303207242754093E-9	2.2909794994016805E-14	0.9994965622005416	2.803114458577522E-7	1.3838240509875678E-8	3.7071390724365735E-8	4.1234647264977606E-15	1.6647520432693669E-4	5	0	4.397773973146781	-0.7202438538446936	3.444458484310528	1.790867980570322	-1.9357236114316219	4.152681239652747	0.09471723695036072	1.52870724920363	-1.3666671406630524	-3.7806131702959793	-1.1669537274081658	2.4760690478080856E-5	0	0	0	1	1	1	0	0	0	1	1	0.1037403631329898	1.1003536976978139	-0.288049643189951	-0.21053033032391097	0.07795704756789805	-0.48253458746508127	0.7287553821277356	0.017926556236226666	-0.6373904011176308	-0.23922798184468455	-0.7956662445362928	0.061345488488450214	-0.5384474499375138	0.3534837787952475	0.8014977533235851	1.5661802200863024	9.628565042754774	0	0	0	0	0.0	0.0	0.0	1.790867980570322	-1.9357236114316219	4.152681239652747	0.0	0.0	0.0	-3.7806131702959793	-1.1669537274081658	0.0	0.0	0.0	0.0
1400000	-2241.4149684225767	0.0	-2241.4149684225767	-2128.47339097246	46.06003300334383	0.00341	8.727	0.469	10.253539995723607	35.01413923653709	5.365340545063963	5.598754228367588	15.036066173457066	5.6253351514487	20.587464709106904	8.575194333590998	5.373559856592474	7.131890723245848	4.303665692856135	10.593797421714134	1.1719193485057324E-4	8.219407937314168E-11	0.00121928949738425	3.052740696398004E-7	4.0966319290596E-9	1.908555276575114E-13	1.6886781316301378E-5	2.719019820860534E-6	4.1143467122209195E-6	3.870324130064354E-12	2.9324828397623294E-10	0.9986394886697108	5	0	-1.6531374837908364	-6.303552132339576	0.7154001124659202	1.7991032069513744	-2.235303714297198	3.8733802980764556	3.757095592583355	-2.3518179634595886	1.829649394385373	-3.4510092506251233	-1.7446912453883814	2.3044366406297828E-5	0	0	0	1	1	1	0	0	0	1	1	0.14899620657152457	1.377125153274542	-0.49866695544142686	-0.4560826910511199	0.5318249218692207	-0.4513462760291401	0.8460555764875476	-0.029753149219775704	-0.49713620036855033	-0.21405042697599166	-0.7191596585745995	0.18164187613227226	-0.12900666169482478	-0.45809800904371323	-0.1298762840585647	-0.7116410448528842	8.834166890413332	0	0	0	0	0.0	0.0	0.0	1.7991032069513744	-2.235303714297198	3.8733802980764556	0.0	0.0	0.0	-3.4510092506251233	-1.7446912453883814	0.0	0.0	0.0	0.0
1410000	-2244.4114137410743	0.0	-2244.4114137410743	-2123.0830982531684	46.06003300334383	0.00341	8.727	0.469	9.983366283311547	34.46260692168571	8.118775787822633	6.458702229471904	10.213641124732193	6.081125853903843	16.785227844319323	8.478224058756274	4.475377533472675	5.8175684429188665	4.59618148065221	7.753258948241775	2.0305897371878374E-5	6.613314115254906E-12	0.1880534838505512	3.3500264832281194E-8	2.551242676704736E-9	8.693963511175434E-12	1.2530752893610023E-4	5.844227240844187E-6	3.2595014804367864E-5	1.2428482845518945E-11	2.088308645962299E-8	0.8117624065187659	6	1	1.9985973620097919	-1.491771144356682	6.3889456672785405	2.282231987923453	-1.608063569817338	3.5328487554185846	3.069435924944803	6.742848100586527	0.24202953640454922	-3.72465265777428	-1.31004323491296	5.0612103144079604E-5	0	1	0	1	1	1	0	0	0	1	1	1.0265764993183937	1.7029916743013513	0.830878014422914	0.26276032756650664	0.0881559335229874	-0.37118673561277293	1.4029878604588302	0.054153931073591836	-1.1813988849293537	0.2868369805789783	-1.218164453904156	0.6882063655053635	0.5979684490828773	-1.3749933225461324	-0.5310327159085836	1.4421723256354766	6.3319674087956805	0	0	1	0	0.0	-1.491771144356682	0.0	2.282231987923453	-1.608063569817338	3.5328487554185846	0.0	0.0	0.0	-3.72465265777428	-1.31004323491296	0.0	0.0	-0.5310327159085836	0.0
1420000	-2249.226825224449	0.0	-2249.226825224449	-2134.4165154623706	46.06003300334383	0.00341	8.727	0.469	15.008562801300478	30.4034386545426	7.195020810887435	16.175295461203138	11.325281811933532	4.707212966666947	12.121905095020773	7.6520281270996495	5.634756360806806	8.197622416216943	8.37172286188329	10.234140037687334	1.8083828354170415E-4	2.4354148693840633E-10	8.190174782102262E-4	1.0582013238888363E-6	6.720780612896377E-9	3.2626826785368477E-13	3.640358503761354E-5	4.237066296484069E-6	8.159638539266692E-6	1.1108147699813474E-11	5.068143928943218E-10	0.9989502782644799	5	0	4.164076402312292	5.042498474853802	3.267318971211667	1.630369879671059	-2.0505041462002347	3.613488407482119	2.15184323763386	2.653088210750883	4.219023192130294	-3.493379846311315	-1.4185193706899881	3.92002131539272E-5	0	0	0	1	1	1	0	0	0	1	1	0.8872907211952148	1.593225545199385	0.15205906229260294	0.9621549363029074	0.6057073846632401	-0.27223416438558284	0.6736839838943584	0.21364055690311803	-0.0923762606641706	0.28251399253276704	0.3035295306074465	0.5043990234102075	-1.1500255287403975	-0.32907917190226577	0.8694899530080547	0.7813937355096738	6.180073536149947	0	0	0	0	0.0	0.0	0.0	1.630369879671059	-2.0505041462002347	3.613488407482119	0.0	0.0	0.0	-3.493379846311315	-1.4185193706899881	0.0	0.0	0.0	0.0
1430000	-2244.328364549476	0.0	-2244.328364549476	-2128.6054569273497	46.06003300334383	0.00341	8.727	0.469	13.970051313562541	32.0079513919858	5.809975084842312	7.817258070493948	14.20008375310542	6.308836429508957	16.114201390311433	10.881492800345052	5.706729935752428	6.550284598999419	5.1767106418116535	10.837629561995769	5.0638041441486194E-5	1.6657431863213667E-10	3.422458422312937E-4	2.352039774674799E-7	6.588733604193993E-9	3.0338287464811463E-13	3.4146012638382604E-5	3.772543432994861E-6	5.887562027911928E-6	2.6361043746199224E-12	1.729258733271252E-10	0.9995630678630771	5	0	-3.9098290108275315	4.6957255646538485	-1.967254076685704	1.9305819680699638	-1.9192590377327223	3.6696083209891266	1.7443439739259996	6.5060983854227326	4.236655383218661	-3.4722025004192525	-1.2198474771176855	3.6511200740625406E-5	0	0	0	1	1	1	0	0	0	1	1	0.38086156759510703	1.2099300741405243	-0.49647799626102507	-0.1997204160920677	0.39719358390336873	-0.41410302027199763	0.5236466783317415	0.13100915913752545	-0.5144081099359357	-0.3765457798603223	-0.6118844354593755	0.12697001821350679	-0.8601722012345124	0.7259400812198107	-1.8253765004968014	0.41725928528137335	9.54535146878364	0	0	0	0	0.0	0.0	0.0	1.9305819680699638	-1.9192590377327223	3.6696083209891266	0.0	0.0	0.0	-3.4722025004192525	-1.2198474771176855	0.0	0.0	0.0	0.0
1440000	-2250.2844610678667	0.0	-2250.2844610678667	-2135.767845365203	46.06003300334383	0.00341	8.727	0.469	14.334595414226847	34.78832649342715	7.326565123653588	10.082434196834425	11.992556686141596	6.746829531727311	21.58305457910358	9.67454650076753	3.238733947338695	14.731831118680926	3.8825433545523786	11.303904672718462	7.783552559896807E-9	0.0012435390452835342	9.33593089087602E-5	2.1463091579136574E-10	4.903749197176743E-9	3.466938728677399E-14	0.9980570362981573	3.045928781460116E-7	6.5668629954367965E-9	2.820559280799457E-6	6.509943184598476E-15	6.029207266546082E-4	5	0	7.024531952279294	2.079664328634708	3.0558093901432835	1.857127298377384	-2.132940181272339	4.198589375829457	-0.5553290819106191	1.0810866154623666	2.707799975173585	-3.6027763659617844	-1.373793627353582	2.0537413604017548E-5	0	0	0	1	1	1	0	0	0	1	1	0.45759086537328325	1.34419687498363	-0.21357820909378547	0.10570971133976724	0.2792011712511257	-0.2960123143932207	0.8668234866430793	0.06441335458040853	-1.0299025134865678	0.4849255250155482	-0.8485945672941153	0.22006320235803953	-1.2495842381349123	0.7447328683917159	0.6371245800322103	0.5047550888854128	9.071022662092735	0	0	0	0	0.0	0.0	0.0	1.857127298377384	-2.132940181272339	4.198589375829457	0.0	0.0	0.0	-3.6027763659617844	-1.373793627353582	0.0	0.0	0.0	0.0
1450000	-2245.906081160011	0.0	-2245.906081160011	-2126.8096151448613	46.06003300334383	0.00341	8.727	0.469	10.553371033658618	35.66101227165402	8.048555680944194	5.113951596016188	9.798561812086232	5.512369995044198	29.82531639525028	8.277311247622906	7.444488778007539	8.395230954023386	3.8666659126178384	6.770939869062671	3.0321759942004247E-9	6.007376220038264E-23	0.9999734436498849	7.025034036037853E-13	2.9529712791778646E-14	1.921118239034847E-16	8.70823888744244E-9	7.302919869114744E-10	4.697922412760453E-8	6.059107539133421E-16	4.008697498528429E-12	2.6496895442502294E-5	6	0	-0.7295875008663337	-1.8395606264194504	2.4942279483368885	1.5302481704316109	-1.9517985434872036	4.497604318583	3.9935051130557544	-0.16132639980670538	-4.091069507447138	-4.727078544162531	-1.8118219648505587	1.338704644281661E-5	0	1	0	1	1	1	0	0	0	1	1	-0.06667934723256563	1.150933313413496	-0.33763202855598573	-0.7911522735434587	-0.1408890643344093	-0.7161300285433673	0.9722328909455513	-0.3096064982593027	-0.41565068808102285	-0.2954608843195642	-1.070732070941219	-0.5104847795670031	1.2481273616668649	1.2402050727321612	-0.9193673412590302	2.083314552372783	11.281054044580182	0	0	0	0	0.0	-1.8395606264194504	0.0	1.5302481704316109	-1.9517985434872036	4.497604318583	0.0	0.0	0.0	-4.727078544162531	-1.8118219648505587	0.0	0.0	0.0	0.0
1460000	-2252.0018942020356	0.0	-2252.0018942020356	-2130.505005146334	46.06003300334383	0.00341	8.727	0.469	15.16825918876432	31.047721886308537	6.542961753865313	5.71724003453159	10.88022608815184	6.58133885568264	11.402501308263872	12.41860357491543	5.136398117149104	9.06483927189638	5.425480005023462	10.178704593655711	2.2990146034892816E-4	6.677520475517211E-14	0.9885059485810218	1.2371763654360222E-6	2.5819858627590345E-11	3.660563734080123E-11	3.9385540630750766E-13	3.786693234949547E-9	1.1974275553302403E-9	3.228448819551773E-12	7.376155268817892E-8	0.011262833970475797	6	0	1.7788185588954304	-0.0734301089648145	7.413071436798587	1.7057042699917604	-2.0440164974795243	3.797321423661755	2.4733032331500593	0.7617444082089013	1.410727589958595	-3.7591229631653325	-1.1302113185861413	2.6921002334867697E-5	0	1	0	1	1	1	0	0	0	1	1	0.3292274489942364	1.0455478522475432	-0.511587653720235	-0.646491406739206	-0.0030305628663730017	-0.5057393860919804	0.04385516009925981	0.12921805236323558	-0.7536255058345105	-0.18557447081333042	-0.6988712085382409	-0.06967983134593991	1.2731895792354333	-1.4292502663933542	-3.2389692090295097	-0.22409579833020718	10.913249311514935	0	0	0	0	0.0	-0.0734301089648145	0.0	1.7057042699917604	-2.0440164974795243	3.797321423661755	0.0	0.0	0.0	-3.7591229631653325	-1.1302113185861413	0.0	0.0	0.0	0.0
1470000	-2241.8041924074896	0.0	-2241.8041924074896	-2126.5806670870006	46.06003300334383	0.00341	8.727	0.469	14.68410679633124	34.45373803105407	9.007226348222565	5.065200554088604	10.117638275282026	4.563646540403561	22.10478181503692	9.759717722884881	5.05930512428689	7.20819624139625	4.181235092839743	7.779153531805254	2.581504889092647E-6	6.350504186381562E-14	0.6573779908065365	3.5675582454432575E-9	2.8239625689141306E-9	1.75540297640181E-11	3.81037562994987E-4	1.091653379462723E-5	4.8342369464444274E-4	1.6341301536101513E-12	8.534747891194539E-9	0.34174403495162026	6	0	-1.4017175670314381	-1.9400436736908595	-4.098685558705706	1.7799491727478907	-1.5651872327202212	3.750508197837942	-1.6734567813037664	3.2568720191946743	-4.693921554316351	-4.249601748508386	-1.2327681835383266	4.6265308937146446E-5	0	1	0	1	1	1	0	0	0	1	1	0.6945752047845108	1.5474269637582327	0.2058366489462611	-0.36979680081076777	0.32208973081979314	-0.4740685499306025	1.103603423043513	0.2860729443748544	-0.3709613871432378	-0.016971788361982456	-0.561583854148412	0.059256997935584824	0.571383464270953	0.2668178722282685	0.4278241240422542	0.00870556950137269	7.331576250645681	0	0	0	0	0.0	-1.9400436736908595	0.0	1.7799491727478907	-1.5651872327202212	3.750508197837942	0.0	0.0	0.0	-4.249601748508386	-1.2327681835383266	0.0	0.0	0.0	0.0
1480000	-2246.9166620663486	0.0	-2246.9166620663486	-2131.6122901796966	46.06003300334383	0.00341	8.727	0.469	10.283145426925804	28.478204367497792	6.1576699808666815	6.9731100870553995	11.86550943803503	5.591307510693476	17.807804682771224	8.20957932898522	4.143383216372542	11.26149437073782	4.121319373844217	12.169982297942884	2.704421492397339E-4	1.831313950954045E-10	7.239874148485684E-4	1.103421300335452E-6	1.0837583522690369E-8	1.156255247037342E-12	2.576293563392362E-5	5.794101857099355E-6	5.647188337744242E-6	5.439625530778559E-11	9.201113738852249E-10	0.9989672507924038	5	0	5.133233487340805	-1.8085219047168573	5.350147130191758	1.3281368983263544	-2.2142029327954735	3.6155844797884864	0.21387494582517913	-5.564605717015031	-3.766856918948028	-3.236323468176529	-1.7121417874898044	4.4267636386036826E-5	0	0	0	1	1	1	0	0	0	1	1	0.20795781650866654	1.2265906635627526	-0.30484991596771793	-0.18048703636777336	0.3510874530685321	-0.40133521054898275	0.7570884544251153	-0.017246688804592583	-0.7010357159675128	0.2988409567919674	-0.7063750236326507	0.3764240803339711	1.3858272969815129	-1.3581013197707252	-0.03339596264026154	0.05655892937539375	8.35239540104913	0	0	0	0	0.0	0.0	0.0	1.3281368983263544	-2.2142029327954735	3.6155844797884864	0.0	0.0	0.0	-3.236323468176529	-1.7121417874898044	0.0	0.0	0.0	0.0
1490000	-2245.9337572351087	0.0	-2245.9337572351087	-2130.48095746219	46.06003300334383	0.00341	8.727	0.469	12.13207992653293	35.63901127317449	5.7085666326751205	7.78004453025692	10.696100400018567	4.9880084125531114	13.437857770352942	6.9664206128508095	5.868991845060792	8.979408589501213	5.38341091122819	11.182234749004587	4.478835676718149E-7	0.0011823746029722563	0.04791219453920206	6.937541391266808E-9	9.577160608671406E-8	5.900902745809323E-11	0.9388911283536011	4.616152578322224E-6	6.870001547104395E-7	3.0172472574472784E-4	9.973689476279878E-11	0.0117067238742857	6	0	-5.160440819965944	-0.933277171416734	-7.1484908024412155	2.2916592642270746	-1.759025478676696	3.405695920808229	-0.1831285272494756	0.00172534013817051	0.9653944557513416	-2.9139326038659212	-1.4164091576688105	7.634831127528282E-5	0	1	0	1	1	1	0	0	0	1	1	0.37300612649562154	1.4505938087786117	-0.38087908678188054	-0.07128498952726244	0.24703217505934383	-0.5158103370098611	0.4752288789193088	-0.18174550043520535	-0.35316417930317534	0.07208697013058778	-0.4395248797334066	0.2914792844715635	0.03027242547405229	0.982360018070807	-0.44494478346107064	0.4201513051665489	8.354890461130656	0	0	0	0	0.0	-0.933277171416734	0.0	2.2916592642270746	-1.759025478676696	3.405695920808229	0.0	0.0	0.0	-2.9139326038659212	-1.4164091576688105	0.0	0.0	0.0	0.0
1500000	-2253.563276609804	0.0	-2253.563276609804	-2135.292951663444	46.06003300334383	0.00341	8.727	0.469	13.355046108207166	38.10873409111028	6.628642104554919	9.196760174878772	11.29428892429278	5.232682346010571	15.271778321115079	6.438292279814668	5.54819656566058	13.641226434358925	4.790968881715524	8.033325377319866	1.25146420117613E-4	2.0679206236050542E-8	0.0041753873447151445	1.5134991851171416E-6	3.507983249410196E-8	5.594783672979556E-12	3.183613621858468E-5	3.825767285039534E-6	5.618978146394564E-6	6.166843981089975E-10	3.3949032928454983E-9	0.995656612078111	5	1	4.368456333176973	-2.766837983634572	-5.318019432435076	2.3242032702171116	-1.90699158368111	2.9614444542416742	-4.378489656581847	-4.519004208440121	11.080696289308383	-2.8497848184162993	-1.733212026606081	7.349997742852872E-5	0	0	0	1	1	1	0	0	0	1	1	0.5280949813483562	1.6026845277763848	-0.17291050924950388	0.1702503125552347	0.4049936390979044	-0.36711955510055877	0.6688345792015208	-0.16408665027346114	-0.28525804143359595	0.5585415729560617	-0.42906344685537123	0.023760018876418154	-0.49053529624085435	0.6188139424709489	0.024581883025360428	-0.8642342166948327	7.6702940604293035	0	0	1	0	0.0	0.0	0.0	2.3242032702171116	-1.90699158368111	2.9614444542416742	0.0	0.0	0.0	-2.8497848184162993	-1.733212026606081	0.0	0.0	0.024581883025360428	0.0
1510000	-2250.5907572579617	0.0	-2250.5907572579617	-2132.1486216598832	46.06003300334383	0.00341	8.727	0.469	12.449200314418023	28.589283620767134	6.191733097529558	9.33720000546856	8.553444862623405	5.643857229540142	17.0206723818326	12.973586325378422	4.598599251831684	9.67071548710197	3.7423591904323295	7.611852764803178	8.537815806067627E-9	2.2127368869917716E-13	0.020223775852070483	5.393153292427392E-10	8.726184535155394E-7	7.219789881272635E-9	1.0460491011586875E-4	4.689021962020198E-4	0.9598674198959233	2.1821677984377434E-13	5.809040114343909E-4	0.018753504218439774	6	0	7.042934475275195	-2.1806247113199206	1.1882832311650002	2.297689982821515	-1.3641773060260314	3.3484806872433093	-6.010344093500042	-2.1049289277321535	-0.8270765162255544	-4.717730993535954	-1.3114655603775336	2.8529317255071397E-5	0	1	0	1	1	1	0	0	0	1	1	0.21125305043859186	1.0426286103986562	-0.48718830768126004	-0.07639691662110121	-0.1640692289232806	-0.5798356009358216	0.5240252891249572	0.2525121307524804	-0.784651591984575	-0.04130104151430278	-0.9906871264986745	-0.2806967319000951	0.305120690143443	-1.94879912246471	-0.7299754040762712	1.0306981418879144	10.07848887928186	0	0	0	0	0.0	-2.1806247113199206	0.0	2.297689982821515	-1.3641773060260314	3.3484806872433093	0.0	0.0	0.0	-4.717730993535954	-1.3114655603775336	0.0	0.0	0.0	0.0
1520000	-2244.854743208115	0.0	-2244.854743208115	-2130.4023201819	46.06003300334383	0.00341	8.727	0.469	13.881051889513193	32.78255439587254	4.989225778554291	8.212195488836528	10.211971621509672	6.427688136776883	14.423447497532313	7.972800683759375	5.3542109510902405	8.52636508560084	3.3520453845908524	10.725976649510491	1.45589489202635E-5	2.50429148018293E-10	7.773541215345554E-4	9.063655743261911E-8	7.314289756000966E-10	1.2664105130075791E-14	2.6177144613182527E-5	9.435699934419843E-7	7.408944040319614E-7	1.1494504187036196E-11	1.544485066174758E-11	0.9991801336751669	5	0	0.3358016518802755	1.6597585789387463	-0.988823522728339	2.0477206700356128	-2.566544695692787	3.6774311243753632	5.197894131225697	1.8742995624586067	1.1594186400506385	-3.8046927697092765	-1.9416876995827481	1.1528728750292346E-5	0	0	0	1	1	1	0	0	0	1	1	0.5072959173228563	1.3666676762867502	-0.5159480763039898	-0.017608515292969862	0.20033190100841958	-0.26261388910254496	0.545626361349747	-0.047192985124848166	-0.44534547445748923	0.01993431826241457	-0.9136580973474373	0.24943970412816982	-0.21375072974810827	-0.14113680022440678	2.07683941126978	1.4414747599223832	8.358080700269893	0	0	0	0	0.0	0.0	0.0	2.0477206700356128	-2.566544695692787	3.6774311243753632	0.0	0.0	0.0	-3.8046927697092765	-1.9416876995827481	0.0	0.0	0.0	0.0
1530000	-2249.248037574347	0.0	-2249.248037574347	-2134.5356859906906	46.06003300334383	0.00341	8.727	0.469	14.699841508822454	38.3093623137771	7.703414079056436	12.436619418278594	10.559705938686756	6.906557667140313	9.228060045282707	8.274900207911127	4.223001772146795	13.185486132939952	3.9995110391748088	8.66994778586424	1.9550836579042621E-4	3.3529817007500827E-9	0.0026886729929703305	1.740687188389215E-6	3.839951853304412E-8	3.562287817369299E-12	1.4898767845483994E-4	1.708094270833609E-5	2.3645874268397235E-5	1.7536139016860677E-10	7.199853971137741E-10	0.9969243208072099	5	0	5.757099147213229	0.9025474696215887	2.6393720446158646	1.6115616578380605	-1.782022197842458	3.3239850953708525	-1.91571921667831	3.165094159946731	-5.364624802822089	-3.4263857103056528	-1.3689021437446693	7.338069206969215E-5	0	0	0	1	1	1	0	0	0	1	1	0.6258934773208923	1.583751078456335	-0.020279617209754183	0.45870206474490305	0.29510219648220215	-0.12947188787898176	0.1603056124551047	0.0512836270305602	-0.621397039099523	0.5171734545835711	-0.6757711212512671	0.097919533689731	-0.39902951811118004	0.5828888859532435	-1.1201246317721572	1.1711462255140028	7.861231194476565	0	0	0	0	0.0	0.0	0.0	1.6115616578380605	-1.782022197842458	3.3239850953708525	0.0	0.0	0.0	-3.4263857103056528	-1.3689021437446693	0.0	0.0	0.0	0.0
1540000	-2247.2604855175464	0.0	-2247.2604855175464	-2132.132837313927	46.06003300334383	0.00341	8.727	0.469	10.453044207212198	34.75731473483412	6.86547608362785	9.804185846869782	10.770611225181305	6.283445356525707	19.426329174556095	7.740321157177835	4.277930948758215	6.049911397683033	5.551570247351639	8.890153151868006	1.2139345001108935E-4	1.756161742645132E-10	0.007040148588255137	1.5491909997505565E-6	4.078107105821023E-8	1.0818896201757381E-11	2.3054426631906693E-4	1.4907544846291197E-5	2.5079593365900314E-5	8.263085273207348E-11	7.865430132376757E-10	0.9925663355295228	5	0	1.8620567175199652	-3.190137137192033	-1.7585415502941122	2.3150446755773655	-1.591605579657075	3.219676701253804	-1.2036008607044935	-4.801429526884986	-5.221074982128531	-3.100989817070729	-1.324314145064569	8.288095300170563E-5	0	0	0	1	1	1	0	0	0	1	1	0.2273397254589472	1.4288365236022762	-0.1930481360088898	0.1632558994914602	0.25726771990434755	-0.28163506853204384	0.8470757976635279	-0.07311034230755827	-0.6660840527040954	-0.319509895299365	-0.4054727070311414	0.0653907545853375	-0.21308283475658507	-1.433860881652097	1.1411736346652341	-1.393396447224422	8.327418650199952	0	0	0	0	0.0	0.0	0.0	2.3150446755773655	-1.591605579657075	3.219676701253804	0.0	0.0	0.0	-3.100989817070729	-1.324314145064569	0.0	0.0	0.0	0.0
1550000	-2242.8290424852585	0.0	-2242.8290424852585	-2128.3355938073146	46.06003300334383	0.00341	8.727	0.469	13.87233243778305	31.781299777300383	5.1332422147132934	8.728741868315698	10.848967964201195	7.17427499370957	18.240322250002475	9.526219962811817	6.027252748805763	5.885019947454726	5.009001451293266	10.609221722697772	6.417068134227717E-6	1.5242205787029898E-12	5.572557002888011E-5	3.302211060414426E-8	4.0829735347569683E-10	4.735237244158531E-15	4.279766249601243E-5	1.4113389867568357E-6	5.986348525235563E-6	2.5213900057164912E-14	2.618388771025971E-12	0.9998876285772484	5	1	2.0327298771504148	-6.376325401335877	-4.165478549152553	1.783438374019877	-1.8606477355775282	4.38532223059904	-4.1320318339584166	-0.4786657295948416	3.181730822023677	-4.436689518698191	-1.352619131753262	1.066292029425285E-5	0	0	0	1	1	1	0	0	0	1	1	0.6740897289771818	-0.19259430109919942	-0.42939607640988986	0.1659471766621637	-0.041517025516068916	-0.28678474873759163	-0.11458941820664494	0.016709772098738918	-0.16079786760365802	-1.2321423798027853	-0.23954370726710705	0.3615928754853422	-0.9710239936279246	-0.5621536570372588	0.7246241440181533	1.1235025396301386	10.683205423869092	0	1	0	0	0.0	0.0	0.0	1.783438374019877	-1.8606477355775282	4.38532223059904	0.0	0.0	0.0	-4.436689518698191	-1.352619131753262	0.0	-0.5621536570372588	0.0	0.0
1560000	-2246.0730718388722	0.0	-2246.0730718388722	-2130.3556665596916	46.06003300334383	0.00341	8.727	0.469	12.837199908568014	37.1826016565698	6.039346254430914	7.539801149904443	10.885311852745607	5.03464250614574	31.695813125234764	10.736484527350745	5.88697737764417	5.403394205994365	2.886041104625162	10.379427585922043	2.072752870566416E-4	1.2434423080192928E-11	3.504829232256179E-4	5.277297114574301E-7	4.008429226521219E-9	2.1339034463953804E-13	4.6806558801667745E-5	7.222234894350424E-6	1.662077509659488E-5	1.2933632278834223E-12	1.9004800842209718E-10	0.9993710602787953	5	2	-3.943648801035431	-4.034521686216803	-0.17164354154402023	1.3097639259354894	-2.1266017583209806	4.171966137539479	4.667179967172522	1.639219553051207	-5.111370589605013	-3.697983491820196	-1.7087113618667544	2.601033967298383E-5	0	0	0	1	1	1	0	0	0	1	1	0.5040067781516905	0.75034431364174	-0.40584233810307496	-0.10964212358644175	0.14809549879615314	-0.8248288010992019	1.3151442229654602	0.3432814601636582	-0.09193008769973146	-1.0052911921865595	-1.1991934290323756	0.5564810083961917	0.0889000400925031	-0.34647392528118964	0.16912515055451613	0.23168507717855585	9.252808115186859	0	1	0	1	0.0	0.0	0.0	1.3097639259354894	-2.1266017583209806	4.171966137539479	0.0	0.0	0.0	-3.697983491820196	-1.7087113618667544	0.0	-0.34647392528118964	0.0	0.23168507717855585
1570000	-2248.858636316563	0.0	-2248.858636316563	-2130.872566414423	46.06003300334383	0.00341	8.727	0.469	13.070830392210734	30.64108551585937	12.589902510729718	6.549442534428318	12.403462554152146	4.7324559775413855	19.8582420358709	12.768649332793208	4.244564663919838	7.521754830393429	4.8190776040848045	5.744992575281908	1.073557716711417E-4	8.133299942604965E-13	0.4443727533558846	7.225195749471619E-8	1.9508305610477877E-8	6.184684506745745E-11	0.1017707958008299	9.468082438309301E-5	6.946280127432738E-4	2.0846389670427748E-11	5.119556293511685E-7	0.4529591824350889	6	0	5.3754971457301775	-1.89355032363287	-1.4453710217236697	2.1609674782618846	-1.518486562612115	4.088315385569216	2.1373585725196906	5.340767995087764	-1.5629503171045718	-4.305098875866003	-1.2446829475372359	2.7673035488005717E-5	0	1	0	1	1	1	0	0	0	1	1	0.13814006449700178	0.9900987769706282	0.10065210929955676	-0.5528630585599207	0.08573267653182827	-0.8777986934365524	0.5563761415303197	0.11474990034195068	-0.986603733502133	-0.41444352949330854	-0.8596604540354035	-0.6839143764167429	1.2230457499551999	-1.167491425131287	-1.2004286508249382	0.7931174241145089	11.38438859434881	0	0	0	0	0.0	-1.89355032363287	0.0	2.1609674782618846	-1.518486562612115	4.088315385569216	0.0	0.0	0.0	-4.305098875866003	-1.2446829475372359	0.0	0.0	0.0	0.0
