# BEAST v1.10.0 Prerelease #VEME2017
# Generated Thu Aug 02 12:26:40 NZST 2018 [seed=1533169596371]
# -beagle_SSE ../mugration_nosample_tight.xml
state	location.coefficients1	location.coefficients2	location.coefficients3	location.coefficients4	location.coefficients5	location.coefficients6	location.coefficients7	location.coefficients8	location.coefficients9	location.coefficients10	location.coefficients11	location.coefIndicators1	location.coefIndicators2	location.coefIndicators3	location.coefIndicators4	location.coefIndicators5	location.coefIndicators6	location.coefIndicators7	location.coefIndicators8	location.coefIndicators9	location.coefIndicators10	location.coefIndicators11	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11
35240000	0.47279081350811253	-0.40132976216084437	-0.011798983910478192	-0.9912520241068237	-0.9671316519933778	1.5220272580348342	0.9198233141108538	1.4906746282661545	-3.270883996467872	-2.9655903634590453	-0.3759196551874698	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.47279081350811253	-0.0	-0.0	-0.0	-0.9671316519933778	0.0	0.0	0.0	-0.0	-0.0	-0.3759196551874698
35260000	0.45837706534106615	-3.3754525830012345	0.6088175750391323	-1.5418315219745458	-0.7588377613835268	-7.212695143048725	-3.015059967214974	1.4425129785343012	1.2670849071986805	-0.7976053949278458	-0.34756517240142015	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.45837706534106615	-0.0	0.0	-0.0	-0.7588377613835268	-0.0	-0.0	0.0	0.0	-0.0	-0.34756517240142015
35280000	0.41832142430865626	0.08580845541089126	1.389551297349766	0.6762196400588776	-0.8171718919810477	-1.8253606938688893	0.372450210849204	1.9530378032594495	-4.635392570251561	-1.1970173492001526	-0.34789223053676965	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.41832142430865626	0.0	0.0	0.0	-0.8171718919810477	-0.0	0.0	0.0	-0.0	-0.0	-0.34789223053676965
35300000	0.6092927206848723	-1.5448477348912	-1.0451207088238634	-4.98270419554581	-0.5785767862188965	0.04184497245290729	4.399853818219589	-3.0588301454091935	-1.8077459299364935	2.6939271185855005	-0.6647597337250023	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6092927206848723	-0.0	-0.0	-0.0	-0.5785767862188965	0.0	0.0	-0.0	-0.0	0.0	-0.6647597337250023
35320000	0.5835570488819939	2.3785240464923363	-0.8972866022661322	1.788191722051581	-0.5486653767759031	0.6909366705633883	1.6840148106761754	0.8418314589168331	-0.3044164156077483	0.8733727666301403	0.2814395685145497	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5835570488819939	0.0	-0.0	0.0	-0.5486653767759031	0.0	0.0	0.0	-0.0	0.0	0.0
35340000	0.5316026853885096	-3.0437081794128766	1.4333326138520142	0.6640667306143615	-0.7809345113331656	2.537964330003825	2.228638612629988	-0.041131088497681476	1.2571360650074361	-0.9572389294371051	-0.8022746982521987	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5316026853885096	-0.0	0.0	0.0	-0.7809345113331656	0.0	0.0	-0.0	0.0	-0.0	-0.0
35360000	0.7980219771292308	0.5480176673957929	-1.1944904752320995	1.0241619120213088	-0.8336957852763032	-4.57637445263193	-0.7931925974368769	1.1438393570523	-0.9408790085551157	1.2277891842507072	-0.7535521920593535	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7980219771292308	0.0	-0.0	0.0	-0.8336957852763032	-0.0	-0.0	0.0	-0.0	0.0	-0.7535521920593535
35380000	0.5696201509820752	1.0182552290523046	-0.7395458185029211	-1.8230407162044442	-0.7180250226389508	3.1269646176456876	1.1016911361799733	1.4873225921751643	1.4606058940727056	-1.5406245194667503	-0.8381018276303848	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5696201509820752	0.0	-0.0	-0.0	-0.7180250226389508	0.0	0.0	0.0	0.0	-0.0	-0.8381018276303848
35400000	0.4460028415705283	0.9174682375736908	-2.082269052090077	0.792035244296058	2.209682546069113	0.6243145367023379	2.7670586538000945	-1.5614864249534348	0.5719905529229812	-3.1042069960097143	0.9284151932699747	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4460028415705283	0.0	-0.0	0.792035244296058	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
35420000	0.2508756483457838	1.7585253708043567	2.9377130295327185	-0.2604672037291305	-0.7206711806127665	2.58599695141834	-0.296238380133463	-3.1591885270568443	-1.1526650965011536	3.8287510963070477	-0.8615087668342595	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2508756483457838	0.0	0.0	-0.0	-0.7206711806127665	0.0	-0.0	-0.0	-0.0	0.0	-0.0
35440000	-0.848938516365982	-2.4867114912694053	-0.2596116600652635	1.6144786980663	-0.8114599235185105	2.2843572446077562	0.16890160450929848	1.5477099490415647	1.513896313378821	0.78904860884818	-1.1536641134674253	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	1.6144786980663	-0.8114599235185105	0.0	0.0	0.0	0.0	0.0	-0.0
35460000	0.46887362361162493	-0.3522256490701262	1.5819190380560633	0.7082958043706791	-0.8985897052006098	0.39023907732996327	-0.4135042208540152	-1.0621376286868771	-0.42957077464808147	-1.7106689643203816	0.1285810113309533	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46887362361162493	-0.0	0.0	0.0	-0.8985897052006098	0.0	-0.0	-0.0	-0.0	-0.0	0.0
35480000	0.4495293704684129	-1.7207274698285289	5.739582621844434	-1.8764430240821028	-0.8813075863892684	1.6835366032798695	1.2330090966767984	-0.14652008008943596	2.524210883117972	-2.1801579378081883	0.271069302366379	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4495293704684129	-0.0	0.0	-0.0	-0.8813075863892684	0.0	0.0	-0.0	0.0	-0.0	0.0
35500000	0.46552959793765125	2.8601238874487986	-0.824356750708284	-1.399640273621513	-0.7414444584519818	2.1709652170530997	4.154146207056959	1.7600369760548091	1.7679182584430708	-1.2555436407831067	-3.896271206897697	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46552959793765125	0.0	-0.0	-0.0	-0.7414444584519818	0.0	0.0	0.0	0.0	-0.0	-0.0
35520000	0.450519915450106	-0.17044994370600342	-0.6307362312910241	-3.0653180175537864	-0.8566172957476196	-1.7856296979101323	0.6778413746843204	-4.098971510631476	-1.7414066079724488	2.359631722271149	3.8411659057713874	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.450519915450106	-0.0	-0.0	-0.0	-0.8566172957476196	-0.0	0.0	-0.0	-0.0	0.0	0.0
35540000	0.5992363407871172	-1.42438407598412	0.8993741420999468	-3.7242104764215904	-0.8766295121084455	2.0378952655666813	2.203160584168099	-1.357268750382136	-1.7768970017275447	2.5403588334678355	-0.6967975491190341	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5992363407871172	-0.0	0.0	-0.0	-0.8766295121084455	0.0	0.0	-0.0	-0.0	0.0	-0.6967975491190341
35560000	0.5600739411996868	-1.8402955566929142	0.38657038291975093	-0.8779825648470876	-0.5718529547169462	-2.8436670952415697	-0.11416797726810116	-0.12304160195454479	0.35161198285140627	-0.7709759673871479	-0.3755782146808466	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5600739411996868	-0.0	0.0	-0.0	-0.5718529547169462	-0.0	-0.0	-0.0	0.0	-0.0	-0.3755782146808466
35580000	0.5387597731607661	-1.6774556755888257	1.8917210568863176	-1.7233087970665188	-0.8453911407789111	-1.107438557064678	-2.010076238790348	1.1081831124598223	1.5703849546199768	-0.8996719051347254	-0.4603021750188037	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5387597731607661	-0.0	0.0	-0.0	-0.8453911407789111	-0.0	-0.0	0.0	0.0	-0.0	-0.4603021750188037
35600000	0.6393990232505078	-0.6843177967034576	0.726161232307945	1.125024990399237	-0.6615640076861061	1.0445235652128924	-1.9497928996920404	-0.8355919235199396	-2.9925638004603927	1.6747984727453833	-0.7887405083177352	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6393990232505078	-0.0	0.0	0.0	-0.6615640076861061	0.0	-0.0	-0.0	-0.0	0.0	-0.7887405083177352
35620000	0.5019980190846425	-0.574953101615443	1.3364858316685977	-2.3338069457224595	-0.8762725909889264	3.0832774374748153	-0.9958783704908423	4.5310937338660935	3.0375756030033294	0.6854682089444343	-0.3658253350330849	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5019980190846425	-0.0	0.0	-0.0	-0.8762725909889264	0.0	-0.0	0.0	0.0	0.0	-0.3658253350330849
35640000	0.4150018749093892	-0.06356915487461189	-6.093981539098825	2.8631692972777167	-0.9435546948180221	2.0929741116737692	-0.7397544595466312	-1.3977073825062285	3.9558784089235703	-2.484891787355931	1.7334173441576235	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150018749093892	-0.0	-0.0	0.0	-0.9435546948180221	0.0	-0.0	-0.0	0.0	-0.0	0.0
35660000	0.4621341266138674	-0.6005550544136931	1.1067486699482834	-2.5201574772821878	-0.7185288364115233	-1.1427415106342949	2.2029247128849563	3.77839146720574	-0.019518845102565963	0.473404467096172	-0.5482504113514994	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4621341266138674	-0.0	0.0	-0.0	-0.7185288364115233	-0.0	0.0	0.0	-0.0	0.0	-0.5482504113514994
35680000	0.6392085364029472	2.3336517181435417	3.7280816810296242	2.678913626670044	-0.8703376635107486	-1.6104903183994321	-0.9703823639573752	1.6324164897985425	-3.307915017998524	2.5130376582105804	-0.7385916103816661	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6392085364029472	0.0	0.0	0.0	-0.8703376635107486	-0.0	-0.0	0.0	-0.0	0.0	-0.7385916103816661
35700000	0.514084261035234	-4.866365551967105	-0.8337478370819903	0.3082812073081852	-0.7936313698933749	0.8430290679934125	0.16354140759657357	-0.11313151917162691	0.34196876150033456	0.947423790308094	2.478723551755497	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.514084261035234	-0.0	-0.0	0.0	-0.7936313698933749	0.0	0.0	-0.0	0.0	0.0	0.0
35720000	0.43853715064596743	-3.45788125583857	-1.3592988323266422	-0.9406066985965442	-0.9459239153791719	-2.2163495767996904	-0.27076703900439225	-0.5803620112604472	2.6395500020720832	2.3868515225822526	-0.23233226677937235	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.43853715064596743	-0.0	-0.0	-0.0	-0.9459239153791719	-0.0	-0.0	-0.0	0.0	0.0	-0.23233226677937235
35740000	0.6134053618880709	-0.4455974712900168	2.652989175261731	-0.7860295893922715	-0.9165939855375435	-0.3675352557945072	1.6558155112340316	-2.807149606169808	2.6215893972639774	0.09497897378008388	-0.614885181468395	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6134053618880709	-0.0	0.0	-0.0	-0.9165939855375435	-0.0	0.0	-0.0	0.0	0.0	-0.614885181468395
35760000	0.5105982248200089	-1.9668181468824444	4.629498029971756	2.199973475885031	-0.7118082263289077	-0.26097586960759955	0.6578418377407929	-0.8282475109208082	2.163056752671368	-1.1978833430837623	-3.768092370537215	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5105982248200089	-0.0	0.0	0.0	-0.7118082263289077	-0.0	0.0	-0.0	0.0	-0.0	-0.0
35780000	0.40898330787729603	0.9368282289977653	4.156126326049382	2.9781030206890913	-1.0172894830741337	2.904748291865721	-0.5353129556370115	0.42411276982546836	-0.7275355357347608	2.5010483453753043	-0.6300845242625326	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.40898330787729603	0.0	0.0	0.0	-1.0172894830741337	0.0	-0.0	0.0	-0.0	0.0	-0.6300845242625326
35800000	0.4632510464544692	0.14268234553346268	0.4432421692886463	-2.3749614841004143	-0.7698681977739135	1.371474754719886	-3.9299978579165384	1.6295844307578722	-3.325999565018266	2.4355342851956916	0.8321431926214237	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4632510464544692	0.0	0.0	-0.0	-0.7698681977739135	0.0	-0.0	0.0	-0.0	0.0	0.0
35820000	0.5609000240099398	-0.27718603673640474	-2.285123044261469	-0.8980459547339623	-0.9164328194193784	-0.9275563294904381	2.4583364214621866	-1.2966926729852637	3.238392661088	3.6899553997741266	-0.4835483994363624	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5609000240099398	-0.0	-0.0	-0.0	-0.9164328194193784	-0.0	0.0	-0.0	0.0	0.0	-0.4835483994363624
35840000	0.2652445156523776	4.142644954767912	-0.26183053860803623	-2.3184214103944294	-0.8010815485212197	-2.536918565648049	0.5549354538229845	2.226287532940459	-0.7947084666886299	-3.6831806160355445	1.0667299508930683	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2652445156523776	0.0	-0.0	-0.0	-0.8010815485212197	-0.0	0.0	0.0	-0.0	-0.0	0.0
35860000	0.7320500558728363	-0.3252949652386035	2.0128719967370783	-2.252482982549805	-0.5668244936588553	0.12888640125994	-0.9708712267425468	-0.4293976862265786	2.6440129706978426	-1.1939138584279267	-0.5047991546276216	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7320500558728363	-0.0	0.0	-0.0	-0.5668244936588553	0.0	-0.0	-0.0	0.0	-0.0	-0.5047991546276216
35880000	0.5829285283773018	-0.42955492825817376	-5.183494716007417	4.784010492668682	-0.7952617421156333	-0.9565074380408843	1.2601194805735507	0.7198219978301659	0.0342183708919495	3.9159742300258333	-0.610451238435166	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5829285283773018	-0.0	-0.0	0.0	-0.7952617421156333	-0.0	0.0	0.0	0.0	0.0	-0.610451238435166
35900000	0.4883923983540902	2.7397042628223898	-0.5931334690007604	-3.2334468419156064	-0.7397910670756471	-2.1114964156421516	1.2720310762484917	1.0960174090640333	-1.581228180226098	-2.940406279746997	-2.1969453999937096	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4883923983540902	0.0	-0.0	-0.0	-0.7397910670756471	-0.0	0.0	0.0	-0.0	-0.0	-0.0
35920000	0.5829096891901153	-1.201802848118118	-0.7938735520367497	-0.7330979736947019	-0.7279754693447781	0.8032282009900777	-0.4609221772826872	-1.594353312591012	1.996018276900709	-2.1091498413899945	-0.7097445449207378	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5829096891901153	-0.0	-0.0	-0.0	-0.7279754693447781	0.0	-0.0	-0.0	0.0	-0.0	-0.7097445449207378
35940000	0.30473023781784747	-1.0390928519156681	4.329934707159752	4.190602848999173	-0.6809566462993135	0.13502096447358808	-0.7874736820868924	-1.6493872122882984	0.14639196814270494	1.411605225450983	1.2477315579725938	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30473023781784747	-0.0	0.0	0.0	-0.6809566462993135	0.0	-0.0	-0.0	0.0	0.0	0.0
35960000	0.3869157726811766	0.36191909204169886	0.7188588591104743	2.5462565335583554	-1.0141653146794096	-1.2440075539320508	-2.1271245605061395	0.5890587639111535	-2.1670775034662157	1.9028413456924123	-0.5917828400264187	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3869157726811766	0.0	0.0	0.0	-1.0141653146794096	-0.0	-0.0	0.0	-0.0	0.0	-0.5917828400264187
35980000	0.3612034085881483	-1.1843130939738042	-0.098456262807472	2.4681455855537036	-1.0164521709845376	2.631947090941693	-0.3506926626273573	2.9516069532012743	1.0931936465516199	0.1321686720699171	0.24381139024250842	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3612034085881483	-0.0	-0.0	0.0	-1.0164521709845376	0.0	-0.0	0.0	0.0	0.0	0.0
36000000	0.6988852002691675	1.327078416855277	0.14602023677187007	-0.8015512291304281	-0.6158391992286708	0.9967153670114699	2.6820404863511995	0.644419135365919	1.5876544048538057	-0.9696156765525901	-0.6762792642018784	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6988852002691675	0.0	0.0	-0.0	-0.6158391992286708	0.0	0.0	0.0	0.0	-0.0	-0.6762792642018784
36020000	0.5327953143280166	1.9776048574575371	2.674651954034273	1.402791575502569	-0.7358303843466231	0.05496359684448406	0.5291970356513511	1.9447506328278925	0.1204692218712129	-2.133540599071857	-0.5124013310159867	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5327953143280166	0.0	0.0	0.0	-0.7358303843466231	0.0	0.0	0.0	0.0	-0.0	-0.5124013310159867
36040000	0.5238266935930634	-3.6706207554115986	3.484862780147899	0.6798920307817058	-0.7146095625372201	0.9167594118117652	-0.8831366840585997	-0.7381213914891904	-0.19882641780030394	1.9569131167411762	-0.4467099928246046	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5238266935930634	-0.0	0.0	0.0	-0.7146095625372201	0.0	-0.0	-0.0	-0.0	0.0	-0.4467099928246046
36060000	0.5883898201020382	-6.176068635653909	-1.2329170141851247	4.20456742190989	-0.5021782921724411	-1.6100412522598502	1.4383450203902732	2.524857123223924	-2.2817114396799036	-1.6681728021630413	-0.5193208635958588	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5883898201020382	-0.0	-0.0	0.0	-0.5021782921724411	-0.0	0.0	0.0	-0.0	-0.0	-0.5193208635958588
36080000	0.4795282018474575	1.4206716750179076	-1.9553305564448307	1.1878251886922278	-0.7782407565422399	-0.4626078698506954	-2.2244717924265025	1.757122314172169	-2.0920882463275685	0.7282362954718015	-0.4619461846164663	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4795282018474575	0.0	-0.0	0.0	-0.7782407565422399	-0.0	-0.0	0.0	-0.0	0.0	-0.4619461846164663
36100000	0.37109718799367386	0.24594969010616136	0.13814933906123716	-4.015341359854184	-0.7183770090024865	-2.189473761039384	2.682970030716393	-1.9995345236667712	-1.5879196579017694	-0.9490436539391607	0.8853435027707841	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37109718799367386	0.0	0.0	-0.0	-0.7183770090024865	-0.0	0.0	-0.0	-0.0	-0.0	0.0
36120000	0.5268508451974043	3.846788310430969	0.13138802116903076	2.1253242416225717	-0.40386903916332445	3.0936007609368747	0.27627366999863473	2.1281283842322116	4.738202169971523	2.8142644841032367	-0.39472893179407187	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5268508451974043	0.0	0.0	0.0	-0.40386903916332445	0.0	0.0	0.0	0.0	0.0	-0.39472893179407187
36140000	0.3444880675577649	4.057069860000752	0.10798269265230116	0.8637885447911546	-0.6261859052875673	4.211219440819088	-1.263321876517455	0.14175992123261955	-2.095895562852765	-0.34250581598760493	1.2071407112586598	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3444880675577649	0.0	0.0	0.0	-0.6261859052875673	0.0	-0.0	0.0	-0.0	-0.34250581598760493	0.0
36160000	0.5540294928915249	2.230436786982089	0.21990230462485494	-1.433225917972202	-0.9095722060274445	1.9257711518541103	-1.0806125054900655	-1.8630538597781792	-0.19398400082848616	-4.359430992943698	-0.6911346352494029	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5540294928915249	0.0	0.0	-0.0	-0.9095722060274445	0.0	-0.0	-0.0	-0.0	-0.0	-0.6911346352494029
36180000	0.4665644999533073	1.9820859314800532	-6.3496225483562725	0.7465950080675682	-0.9894061332868475	-2.696838833886695	2.7684035922238697	0.5711859191033166	-1.786829276971988	3.0581374374541515	-0.17494259995340977	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4665644999533073	0.0	-0.0	0.0	-0.9894061332868475	-0.0	0.0	0.0	-0.0	0.0	-0.0
36200000	0.532276655152797	-1.3271200929025333	2.04738922675446	0.7799372881023682	-0.7198902801178285	-1.371874942614975	0.03110915792504136	-3.5527898908625013	-0.6760922054166525	-4.382877002675097	-0.523211981923828	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.532276655152797	-0.0	0.0	0.0	-0.7198902801178285	-0.0	0.0	-0.0	-0.0	-0.0	-0.523211981923828
36220000	-0.01895968646803973	0.8082709096690776	1.552204135668642	1.761450611912303	-0.9123346641035514	-0.242166493933681	-2.8892086876889476	2.680211342764882	0.2702214113650243	-6.11074010027554	2.200589379164642	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.9123346641035514	-0.242166493933681	-0.0	0.0	0.0	-0.0	0.0
36240000	0.5001976439205313	1.6291115436420538	2.5693607528017837	2.349775105213326	-0.724820738249506	1.8922383031105738	-0.3111718042593393	2.011420409823722	-0.9695767516703736	-4.082813769195846	-0.414702770952088	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5001976439205313	0.0	0.0	0.0	-0.724820738249506	0.0	-0.0	0.0	-0.0	-0.0	-0.414702770952088
36260000	0.5550741644104783	1.4752051677457223	-3.371300311380115	5.617891501499772	-0.5999258151323255	2.038294038720468	2.2489442627821257	-4.584597499920519	-1.013300166481136	-1.2320394687301361	-0.46400933944888784	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5550741644104783	0.0	-0.0	0.0	-0.5999258151323255	0.0	0.0	-0.0	-0.0	-0.0	-0.46400933944888784
36280000	0.5464319992749226	-4.34125959585318	-2.2572637344762945	-2.1095577321923566	-0.7459840685865649	2.1440645070748086	0.030248523105317456	-1.6391579233819884	-1.062785567136224	1.798173600775729	-0.5934060494147382	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5464319992749226	-0.0	-0.0	-0.0	-0.7459840685865649	0.0	0.0	-0.0	-0.0	0.0	-0.5934060494147382
36300000	0.341255463872449	-1.946356297256512	-1.7863060840478031	-0.6965364800030585	-0.7164604201999457	0.015959397393139316	-1.025524511956465	0.40876470494552103	-3.1772744052461914	1.133950323005737	0.24644632576155326	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.341255463872449	-0.0	-0.0	-0.0	-0.7164604201999457	0.0	-0.0	0.0	-0.0	0.0	0.0
36320000	0.700246065339899	1.6523281374776828	-0.4467764643079199	-2.225306371355778	-0.6195959690852709	0.054561902459743905	-0.1730880345619121	-0.9285140723958242	-1.1599944672591769	-0.4314060901273945	-0.6653828965529058	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.700246065339899	0.0	-0.0	-0.0	-0.6195959690852709	0.0	-0.0	-0.0	-0.0	-0.0	-0.6653828965529058
36340000	0.6718355968484786	-2.8589150096312386	-0.7609390717246938	0.8312388670760528	-0.6328521414778323	-2.4871978851747722	-1.858931015168891	-1.134100282790398	-2.6028266203522388	-1.0408384816554566	-0.5850342890479271	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6718355968484786	-0.0	-0.0	0.0	-0.6328521414778323	-0.0	-0.0	-0.0	-0.0	-0.0	-0.5850342890479271
36360000	0.6267605355447066	0.17312558949761706	-1.4693605788363013	-1.1467078108233983	-0.6875749300720367	0.7704445223887807	2.646469977426051	-1.575369410207796	-1.9317469490985975	1.2443776251790126	-0.9007057259081234	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6267605355447066	0.0	-0.0	-0.0	-0.6875749300720367	0.0	0.0	-0.0	-0.0	0.0	-0.9007057259081234
36380000	0.39753170901689416	-1.2998430273373223	1.0046758722823803	0.8481808569989322	-0.8847632103488121	3.5395053881442493	0.945181266605977	1.0784910671371066	-0.33009021567054075	-2.429728332378795	-0.8894332674883946	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39753170901689416	-0.0	0.0	0.0	-0.8847632103488121	0.0	0.0	0.0	-0.0	-0.0	-0.0
36400000	0.6152465065580506	-0.6700630562860634	1.0580484576486278	-1.2777246041227759	-0.7858454450103324	2.3356047956705024	3.093184039558728	2.0951793071859712	2.030979836486177	1.20351738856133	3.9625902351612696	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6152465065580506	-0.0	0.0	-0.0	-0.7858454450103324	0.0	0.0	0.0	0.0	0.0	0.0
36420000	0.40343044118201365	-3.1063966501031364	-1.3733815102740898	-1.2793023018892573	-0.616543791748276	2.2820505427407767	-1.8686836035807624	-0.36955289202502245	-2.0669151831087236	-2.0887717565285313	2.112037195796145	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40343044118201365	-0.0	-0.0	-0.0	-0.616543791748276	0.0	-0.0	-0.0	-0.0	-0.0	0.0
36440000	0.7232851650001187	0.11937650926868126	-0.6911354742243948	1.315522852015751	-0.7486363192975375	-1.6193426548132683	-2.6052553431175154	-1.198903113118899	-1.3806268982398437	-2.7373318692354576	-0.6600293017548983	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7232851650001187	0.0	-0.0	0.0	-0.7486363192975375	-0.0	-0.0	-0.0	-0.0	-0.0	-0.6600293017548983
36460000	0.5114658494994775	0.93629121018123	5.445765112439501	3.270852709998363	-0.655393098314266	1.7545467242069195	0.7101861632386071	-2.2931687734427926	-0.6774644585108655	-1.1441776117246616	0.010819557295718651	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5114658494994775	0.0	0.0	0.0	-0.655393098314266	0.0	0.0	-0.0	-0.0	-0.0	0.0
36480000	0.5000734278793967	-0.3210139769035568	-0.5915942385664215	1.9301129609704153	-0.5262879794240372	-1.0513406221380401	2.5838419102189123	-2.292419849808719	2.491542175545863	2.6260741452857106	-0.34557531926975504	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5000734278793967	-0.0	-0.0	0.0	-0.5262879794240372	-0.0	0.0	-0.0	0.0	0.0	-0.34557531926975504
