# BEAST v1.10.0 Prerelease #VEME2017
# Generated Thu Aug 02 12:26:40 NZST 2018 [seed=1533169596303]
# -beagle_SSE ../mugration_sample_tight.xml
state	location.coefficients1	location.coefficients2	location.coefficients3	location.coefficients4	location.coefficients5	location.coefficients6	location.coefficients7	location.coefficients8	location.coefficients9	location.coefficients10	location.coefficients11	location.coefficients12	location.coefficients13	location.coefIndicators1	location.coefIndicators2	location.coefIndicators3	location.coefIndicators4	location.coefIndicators5	location.coefIndicators6	location.coefIndicators7	location.coefIndicators8	location.coefIndicators9	location.coefIndicators10	location.coefIndicators11	location.coefIndicators12	location.coefIndicators13	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11	location.coefficientsTimesIndicators12	location.coefficientsTimesIndicators13
30180000	0.5597437951060559	2.008156036899528	2.3042257572461846	1.631759701833413	-0.7430037859338765	-2.4179821209539445	-1.0965414715229025	-2.2524545469071757	-0.3644422280687567	0.297435542030676	-0.4909786513972841	-0.875110131552215	-0.8946424484166542	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5597437951060559	0.0	0.0	0.0	-0.7430037859338765	-0.0	-0.0	-0.0	-0.0	0.0	-0.4909786513972841	-0.0	-0.0
30200000	0.4469598999213921	1.6844319266329375	1.0169774281769972	0.16387213270263778	-0.8205229507578314	-1.1088608989061044	-1.7533687352128424	-1.2688259066313923	-3.181234563346464	-1.2091894952719677	-0.4588891240829954	-2.610988630143284	1.3745273387788264	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.4469598999213921	0.0	0.0	0.0	-0.8205229507578314	-0.0	-0.0	-0.0	-0.0	-0.0	-0.4588891240829954	-0.0	0.0
30220000	0.39720384661863944	1.0503532581246704	1.1523974999429885	0.49862762987602366	-0.8570468083008056	-0.1717196888132042	0.10497122674780712	-0.4381059947586152	-1.1934418198362968	-1.1024409148945034	-0.7513789793990113	0.521435667586489	-1.0344534549742048	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39720384661863944	0.0	0.0	0.0	-0.8570468083008056	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
30240000	0.6716512981674749	-1.1658492426029876	-1.597614823685099	3.1000356969579737	-0.7374768764504755	1.8697414477918106	0.34510611400732544	0.1904020565392901	0.7358769898975638	-2.775740152943234	-0.5707187738470252	-3.005620702995507	-1.3685425360910888	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6716512981674749	-0.0	-0.0	0.0	-0.7374768764504755	0.0	0.0	0.0	0.0	-0.0	-0.5707187738470252	-0.0	-0.0
30260000	0.5334555105563994	-0.3706233734221133	-1.9848549102965767	3.5639412843946805	-0.6437744939418487	0.7671794762897065	0.08176472334111318	-1.9470328223027793	2.7006122590943145	-0.1579241083869661	-3.118044115997531	2.6320485868144186	-1.6145884482420936	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5334555105563994	-0.0	-0.0	0.0	-0.6437744939418487	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0
30280000	0.44914775847035665	2.531824188865072	-0.10783718514256746	-1.0545460776621804	-0.737285448590875	-4.00455731049806	2.1263962400631167	-2.7290845311171945	1.2147653901352806	-1.2539958413087684	0.5447886980968715	-3.751424514027304	2.7143462087622368	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44914775847035665	0.0	-0.0	-0.0	-0.737285448590875	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
30300000	0.6082995205657199	1.4530484129990193	-0.33248412495021157	0.9905714240800018	-0.895828539058466	-1.1626478291199442	0.9425734642436778	-0.6962892747457229	-2.328909588256543	3.518789942388039	-0.45687666100251206	0.7957849971808526	-1.6812411543356705	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6082995205657199	0.0	-0.0	0.0	-0.895828539058466	-0.0	0.0	-0.0	-0.0	0.0	-0.45687666100251206	0.0	-0.0
30320000	0.6442385247947408	-5.074696920431921	-0.2825434245313417	3.3888770200951606	-0.6874768689883352	0.24036819557519015	-1.7732466924389296	-0.8787433515210781	-0.3361953553834213	1.8847292488698504	-0.6358425324952104	-1.1912851295670694	-1.222808096164975	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6442385247947408	-0.0	-0.0	0.0	-0.6874768689883352	0.0	-0.0	-0.0	-0.0	0.0	-0.6358425324952104	-0.0	-0.0
30340000	0.5890318612232034	1.2387790888467998	-1.5809775870579124	0.7380575605441109	-0.5578616456152005	0.296194558621888	1.2035878763566932	0.22884286710899243	3.021948788248223	-0.5082687061193819	-0.8285396434862683	-2.0820986624245865	2.192439692022576	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5890318612232034	0.0	-0.0	0.0	-0.5578616456152005	0.0	0.0	0.0	0.0	-0.0	-0.8285396434862683	-0.0	0.0
30360000	0.4128266264374739	0.11271112675236171	1.3432679093159103	0.8738340440600566	-0.8408568810659088	-1.8639710293851386	0.9299068471737402	0.8167463326256197	-1.6034787739171945	-2.568398535845312	-0.6888994182920345	1.5693951474043648	1.4827260642862303	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4128266264374739	0.0	0.0	0.0	-0.8408568810659088	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
30380000	0.5441013231204652	0.3672671430492705	0.2339173733981484	0.16200426578172167	-0.767933196968032	1.094650118719654	-2.639884599558131	-1.6742990431946851	0.8210974235716664	1.904028397861517	-0.48963145388221807	-0.17699030709391259	1.517566209908596	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5441013231204652	0.0	0.0	0.0	-0.767933196968032	0.0	-0.0	-0.0	0.0	0.0	-0.48963145388221807	-0.0	0.0
30400000	0.6356359442274946	-1.7811530996365015	-1.6759821941269784	-3.604418832948295	-0.728883476530552	-1.2148163295847743	2.965904074030193	0.33679416310714994	1.6002533926155087	0.11778235569968132	-0.8368660753333941	-1.750416339477962	2.308412930160403	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6356359442274946	-0.0	-0.0	-0.0	-0.728883476530552	-0.0	0.0	0.0	0.0	0.0	-0.8368660753333941	-0.0	0.0
30420000	0.5340373476204667	3.0093855708134445	0.140772919463325	-1.38372701419032	-0.8053713056020424	0.8994236969052112	-2.0951245947077877	0.2317586717045216	-1.7113445355739023	2.371908493368583	-0.52939183524516	3.5327143515993784	3.642277142423567	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5340373476204667	0.0	0.0	-0.0	-0.8053713056020424	0.0	-0.0	0.0	-0.0	0.0	-0.52939183524516	0.0	0.0
30440000	0.6588919413524557	-0.8910835729699558	0.43242520349557184	0.4653246466895037	-0.43150214125324304	1.5724792804442929	-1.8134966684857912	-0.0022971400522471897	1.5309413941747068	0.8223518610655337	-0.33607288040636973	2.3538950089524096	-3.070000729352797	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6588919413524557	-0.0	0.0	0.0	-0.43150214125324304	0.0	-0.0	-0.0	0.0	0.0	-0.33607288040636973	0.0	-0.0
30460000	0.5313161044627093	3.1530820230875665	-1.7630711097669505	1.7417019878584128	-0.7675906562545436	3.066256237370784	0.7073807526723452	-2.1203480254213303	-2.427118041083992	-0.07199532782326218	2.2929560110855958	-2.1246299907678234	1.1167120745673724	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5313161044627093	0.0	-0.0	0.0	-0.7675906562545436	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0
30480000	0.4886944034085347	2.5471592779229577	-1.128899765536732	1.4682060683157343	-0.7988892052554882	-2.9728261776118963	2.8385513655615675	0.16147710122258888	-1.2536647742836855	-1.030458645734575	-2.2675734145665056	1.353356196282475	-1.149901958446483	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4886944034085347	0.0	-0.0	0.0	-0.7988892052554882	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0
30500000	0.4051567285822482	-0.5540859179838763	-1.704110134009717	-2.8395847165142274	-0.876401939613898	-0.6792390172828344	-1.1596908641465191	-1.3694159577814544	-4.190423812756038	2.728975873029602	2.1787055832374436	3.3801396416741265	3.2862463784697575	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4051567285822482	-0.0	-0.0	-0.0	-0.876401939613898	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0
30520000	0.48784700779459916	-0.534941506456336	0.5341282408597111	1.2791888776303941	-0.6623058903346711	1.7211104804551391	-1.6881826128086965	-4.1625715078600525	-0.9812426424519669	-0.9421486107218238	-0.5665936362269645	-0.7374340287480916	2.3244998919912336	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.48784700779459916	-0.0	0.0	0.0	-0.6623058903346711	0.0	-0.0	-0.0	-0.0	-0.0	-0.5665936362269645	-0.0	0.0
30540000	0.5609312978177913	0.5084505953815747	-4.4663547563520805	-3.286202342391282	-0.7135840327386235	2.1602757936484287	0.004352066333736193	-2.796952325879947	-2.8024399315120423	-0.8458972242769619	-0.42558488268388606	-0.4588532454466576	0.6345703931056232	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5609312978177913	0.0	-0.0	-0.0	-0.7135840327386235	0.0	0.0	-0.0	-0.0	-0.0	-0.42558488268388606	-0.0	0.0
30560000	0.36301547152263924	3.741068028087461	3.3712636255827686	0.5965562261489294	-0.6700864085285704	-1.3359233265048804	1.9943423346750364	0.7067012371778854	3.37927794958477	-1.540799031955677	-3.7695799352456336	0.7153437637873318	1.7586475858380282	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36301547152263924	0.0	0.0	0.0	-0.6700864085285704	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
30580000	0.3710666614275102	5.234227849214611	-0.26935024959831644	0.6752244176980677	-0.8000426919645774	-4.561515976369759	-3.532469079233701	-0.9891209998894612	0.459335357431407	1.106174764873672	-0.4127100000637091	0.2153115086954902	1.6736385836753953	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3710666614275102	0.0	-0.26935024959831644	0.0	-0.8000426919645774	-0.0	-0.0	-0.0	0.0	0.0	-0.4127100000637091	0.0	0.0
30600000	0.6144512821342505	1.4487526605762988	-2.0518328647352697	1.0406241636373574	-1.004973152213601	0.6934253064064009	-0.6377379724938894	-0.36595405278950915	-0.8810063475406458	0.555764369340523	-0.36092153260574944	0.3764280214412111	0.5240884315950036	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6144512821342505	0.0	-0.0	0.0	-1.004973152213601	0.0	-0.0	-0.0	-0.0	0.0	-0.36092153260574944	0.0	0.0
30620000	0.5546000916021225	0.474815091796857	1.5614254145163649	-1.4194215078124663	-0.8351369472678326	-1.6296714904765213	-0.3120618257763988	0.43463428569103923	3.7852339284810532	-3.1410255908703153	-2.091584005929568	-1.7895342347683192	1.1374676532701897	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5546000916021225	0.0	0.0	-0.0	-0.8351369472678326	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0
30640000	0.30212451825712217	-0.17215414598239215	0.4254130193156367	-1.705969727219358	-0.9036042889771899	0.6910777869092292	1.5404015706440446	-1.4725333854095781	4.359153285546348	0.20902943064798346	2.6679336068573627	-4.114599824052042	-1.0785804845888005	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30212451825712217	-0.0	0.0	-0.0	-0.9036042889771899	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
30660000	0.3655124376694827	4.46373659671243	-3.2344080748394295	1.0461766903183622	-0.5992884047220028	-1.3599401008099103	-1.8830204159552988	-2.0019899818327223	2.8756773438376753	0.782837627954278	0.45741284581178054	3.511729992497205	-0.35400665779738116	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3655124376694827	0.0	-0.0	0.0	-0.5992884047220028	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0
30680000	0.5611379562415021	-2.1340013962861812	0.9593905936089803	2.136886134034856	-0.7044139619681913	0.09002556695418874	-2.2691978405709103	-1.5207774343294491	-0.4237449646994776	-4.2635288759662195	-0.45065601636998837	-0.32448235486124544	0.5723212594997561	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5611379562415021	-0.0	0.0	0.0	-0.7044139619681913	0.0	-0.0	-0.0	-0.0	-0.0	-0.45065601636998837	-0.0	0.0
30700000	0.22526634141831792	2.78880226461022	-2.2411561008306053	2.2069655150856855	-0.913799745202734	-0.20125590752693642	-2.0392162057120586	-1.5439708527345217	0.0764875769627659	-2.8182170721961426	1.5932189123885268	0.392922427516143	-1.6953362532844596	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.22526634141831792	0.0	-0.0	0.0	-0.913799745202734	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.392922427516143	-0.0
30720000	0.5309688210699739	1.3290780395071595	0.26599884970672893	0.3663590890045499	-0.9441497482781633	0.2960752990631382	2.726164725987862	0.572983497604129	-3.2195702721781356	4.128590705380118	-0.4918089980565773	-0.9284972023351666	2.511831863867083	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5309688210699739	0.0	0.0	0.0	-0.9441497482781633	0.0	0.0	0.0	-0.0	0.0	-0.4918089980565773	-0.0	0.0
30740000	0.42109488380621474	0.29493033151946446	0.5096845139014639	1.0097593855358356	-0.6993954886968671	0.270049591243924	2.163301097088066	-0.485063515389608	1.3488851303476292	-0.3536316155292628	3.018006629376928	3.8684282707213256	-1.9411432841506537	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42109488380621474	0.0	0.0	0.0	-0.6993954886968671	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
30760000	0.3168662716150218	-1.6925497182774043	3.94594799141672	-0.6940246491321783	-0.8584883090861655	1.041830808445156	2.420895897598259	-4.19665158509634	-1.2390841837717517	1.1630028037068327	4.416226482130202	-1.13994332980247	-1.6321213917298905	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3168662716150218	-0.0	0.0	-0.0	-0.8584883090861655	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0
30780000	0.2494649581253138	-0.0433394090021855	1.2150228691889313	0.5010379111538662	-1.3427918245164248	-1.1592091570764822	0.6066960681401263	4.836448613521802	0.26791318910824324	0.6279405516175137	-1.7818380007362353	0.8183743082232495	1.8816464168699323	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	-1.3427918245164248	-0.0	0.0	0.0	0.0	0.0	-0.0	0.8183743082232495	0.0
30800000	0.3020950417375205	2.631704202114872	0.7965042542183886	-0.9388204253227905	-1.270565504254206	-0.14092129317399746	2.2138609548962864	0.40631813987440274	-0.9708641926755284	1.5749460031587519	-0.5520995516515675	0.43469142205488154	1.2512555998169834	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3020950417375205	0.0	0.0	-0.0	-1.270565504254206	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.43469142205488154	0.0
30820000	0.6552286628461517	3.450107676246055	-1.0980981027948915	-0.35519389155321673	-0.6427927873186898	-1.4113605885005436	-3.358477303362905	-0.37445583750262007	0.01952578693040212	-2.3257525647376176	-0.4989084121098839	1.5343613405934635	1.798116481304183	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6552286628461517	0.0	-0.0	-0.0	-0.6427927873186898	-0.0	-0.0	-0.0	0.0	-0.0	-0.4989084121098839	0.0	0.0
30840000	-0.31391881873152205	-2.1106639024191742	-1.1272969452502009	3.147011434956327	-0.9944101237442711	-1.193041844023363	0.16015617256251163	-0.3949580473310933	2.5914688591954964	1.5304293771465307	-0.827613310622884	0.47290427221007	-1.93393877095907	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	-0.9944101237442711	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.47290427221007	-0.0
30860000	1.7869965395932967	0.2656484318289209	-3.1105480199309854	0.8224202726254002	-1.1993176601003692	-3.7158092186824487	1.3379625940779416	0.5589419048243964	-1.2316769887173615	-1.819396235388466	0.2281988592014699	0.531740202916687	0.013055827023385091	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.8224202726254002	-1.1993176601003692	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.531740202916687	0.0
30880000	0.5124848193223743	-1.040706843430117	-1.1891610734360372	-4.134484412717319	-0.9802723074265088	1.4643795490682219	-0.8735248611769207	1.9501363745528084	-3.68548810112683	-1.4524397911039977	-0.3110453960818353	0.766611005849251	2.280407916141462	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5124848193223743	-0.0	-0.0	-0.0	-0.9802723074265088	0.0	-0.0	0.0	-0.0	-0.0	-0.3110453960818353	0.0	0.0
30900000	0.34582288106221415	0.8473109067568755	4.3257425445175945	-1.4924390944957062	-0.7206984240339636	0.8640487845603287	-3.97602511952839	3.1458735377643645	0.5722884765725613	-0.8599254342638817	-0.5375926632893849	-0.9969186625508004	0.12582884022490315	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34582288106221415	0.0	0.0	-0.0	-0.7206984240339636	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0
30920000	0.4769772305845585	0.2312314891759665	1.7821740772979462	2.7531826971968374	-0.828381754504467	-1.4696744593064892	-2.3988362017079923	2.30197471922605	1.1000814952474531	-1.7103408139519662	-0.4994566909687774	-0.6622119997350345	-2.266127088424507	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.4769772305845585	0.0	0.0	0.0	-0.828381754504467	-0.0	-0.0	0.0	0.0	-0.0	-0.4994566909687774	-0.0	-0.0
30940000	0.4434689231108683	-2.3646351062438495	0.07314975513789293	-0.6626510066014093	-0.6468577887912318	-0.8915246435631485	2.7393264365703676	4.194038978734331	-0.5670271758439186	1.7491476015905558	-0.0060590483900334795	2.1101415379453816	-0.20467737789568513	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4434689231108683	-0.0	0.0	-0.0	-0.6468577887912318	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0
30960000	0.47741369315765475	0.24586012552658074	1.9776903826700467	0.9577101371776913	-0.8035954372842448	1.3138183382108504	2.7377773203420834	-3.786511141667809	1.529130641629436	3.7889394303738277	1.0976824316290072	0.6411649312962091	2.0730570818011724	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47741369315765475	0.0	0.0	0.0	-0.8035954372842448	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
30980000	0.45391789558456086	1.2670848709127545	-3.5957219934066726	0.22371749095130508	-0.7460907751839695	-3.7918586162127608	0.9024986996072113	2.01891556057648	-1.367426961693731	0.6012334522268328	-2.7762617070251765	-0.6811736073892688	-0.938522888452964	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45391789558456086	0.0	-0.0	0.0	-0.7460907751839695	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0
31000000	-0.22951982704282134	-2.5508652566138843	1.4167216213252964	-7.454997441949425	-1.2036793327881747	4.344415752082763	-0.9758858245278706	-1.6116165391749662	-1.2666831395664928	-1.679486184204509	0.9651969726644494	0.715618346038522	-0.1270898441510836	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.0	-0.0	-1.2036793327881747	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.715618346038522	-0.0
31020000	0.08550960068809252	-0.11517468566479676	-5.86981557830196	1.7138261323304569	-1.432378740766108	1.4787390390643846	0.5316932228158942	-0.832707452272617	-1.3353678988598425	-2.3121962761311146	4.165249340471833	0.49711199991746025	3.44587108829285	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	-0.0	0.0	-1.432378740766108	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.49711199991746025	0.0
31040000	0.4448834874623445	0.8207661113855458	-0.473101345884477	0.5624668603883236	-0.8473775848100912	1.7063409944675796	-1.1541208154371372	-2.932679396128929	-5.406368116194738	3.559554435487783	-0.33237352256363223	-2.546548330399889	1.2246752018199587	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.4448834874623445	0.0	-0.0	0.0	-0.8473775848100912	0.0	-0.0	-0.0	-0.0	0.0	-0.33237352256363223	-0.0	0.0
31060000	0.39281684007310746	-1.849517729257669	-1.0109173241863196	-1.7000746085439078	-1.1061335577223244	-0.5754757796794397	-2.2883949788581948	1.166358081901868	0.8634565932330166	-1.0110275293519444	-0.5925785879009513	0.28259021148045743	0.7776591018920846	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39281684007310746	-0.0	-0.0	-0.0	-1.1061335577223244	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
31080000	0.5447936941483807	0.501449110521328	-1.7063314591568963	2.612411199061898	-0.9175023057483528	-2.020072491344428	2.26658135502285	3.078626493405035	-1.1274038533644128	0.36806950965414087	-0.6515388349237614	0.1444178072066547	-0.1615770500590497	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5447936941483807	0.0	-0.0	0.0	-0.9175023057483528	-0.0	0.0	0.0	-0.0	0.0	-0.6515388349237614	0.0	-0.0
31100000	0.668861085166483	1.2952381511984876	1.4760441045186499	3.3318719612157475	-0.4695496753753899	1.0234900674040952	-2.8592285890231937	1.0316576421097252	-1.1467924790303061	1.6108106611925077	-0.7967330437209468	0.018287020486092764	0.5676960163863979	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.668861085166483	0.0	0.0	0.0	-0.4695496753753899	0.0	-0.0	0.0	-0.0	0.0	-0.7967330437209468	0.0	0.0
31120000	0.5774449214241627	-0.8267440888209935	-2.4610626485696674	1.0126581288252863	-0.8500075556564928	-2.5853419802645643	2.9170313150936096	-1.4472679966161532	2.5987967788961375	-0.5280925324964607	0.225924192845859	-0.6446245770813136	4.137745274056679	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5774449214241627	-0.0	-0.0	0.0	-0.8500075556564928	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
31140000	0.5346306983042788	2.4844069029156097	1.1929832280903467	0.8205989748705644	-0.827425848048588	-0.0027589877111948782	-0.43833041463580186	-0.6952257694680047	0.01652250613442607	-1.9559116972092592	0.5695994707932991	4.991889154881687	-0.8794783345833641	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5346306983042788	0.0	0.0	0.0	-0.827425848048588	-0.0	-0.43833041463580186	-0.0	0.0	-0.0	0.0	0.0	-0.0
31160000	0.5969934475807565	-2.282355057764479	-2.3922936000950816	-1.167542768585267	-0.7798449197744854	1.222517446759399	-1.927705380623535	-0.10108652243477849	-1.0521895900201819	0.9476577272616424	-0.6099105543634827	-0.9528514504009475	-2.7269503343468418	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5969934475807565	-0.0	-0.0	-0.0	-0.7798449197744854	0.0	-0.0	-0.0	-0.0	0.0	-0.6099105543634827	-0.0	-0.0
31180000	0.3188320777223694	-1.0067605922475489	-2.625879613673055	-3.4844175885959157	-1.092021609065708	0.24720346194059084	0.7468404412880001	-0.1535908427803784	0.2652562148334839	1.8209681093491221	0.3728101463297394	1.6756628549876462	-3.170930422575419	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3188320777223694	-0.0	-0.0	-0.0	-1.092021609065708	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0
31200000	0.36918614072240996	2.1215600948128333	0.6593022396059521	0.04176723573877944	-0.7255218715616751	0.08799501923439924	1.1224626023680608	1.274329658296113	-3.038350556544331	-2.032505861006431	-0.17022622456347652	-2.464312124853227	4.408619642268782	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36918614072240996	0.0	0.0	0.0	-0.7255218715616751	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
31220000	0.7722794261313504	-0.6952138692705238	-0.7783985478746631	-3.2831496228753743	-0.6542939297177331	-2.4529610734148384	-0.09001602686492138	1.5683935393110586	0.3983817716696187	-3.4149516769831254	-0.6403143619683923	1.5975794677515924	0.14623738829553234	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7722794261313504	-0.0	-0.0	-0.0	-0.6542939297177331	-0.0	-0.0	0.0	0.0	-0.0	-0.6403143619683923	0.0	0.0
31240000	-0.5787484378368406	1.724914641196011	0.28413092019873204	0.5579240249354229	-1.4076548792186598	0.9662615944425604	-1.0651171396613799	-1.9601765120205352	5.441114838881297	-0.5061405739374976	-2.3412378954166013	0.5552230010774447	-3.288749313760162	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.5579240249354229	-1.4076548792186598	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.5552230010774447	-0.0
