# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Feb 25 09:42:05 CST 2019 [seed=1551058923968]
# -beagle_SSE DTA_385_sample_tight_100m.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	alpha	default.clock.rate	location.clock.rate	default.meanRate	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11	location.coefficientsTimesIndicators12	location.coefficientsTimesIndicators13	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skyline
52600000	-50593.117829234645	-4541.517928290088	-46051.59990094456	46.60024699972807	1968.3203009454774	1377.0683374975197	105.88617890974876	266.3262115879256	138.23514768163525	102.08768475731863	120.2313763570759	83.41070145027973	333.46179747719896	48.942536910672416	43.57805210787047	41.22214617267829	108.0	1.0	85.0	11.0	57.0	43.0	1.0	10.0	12.0	56.0	8.59276521914854	0.42557883932487656	0.0032666468440234555	0.0212228766980546	0.003266646844023453	0.021222876698054567	2.0	0.4566840463269918	-0.0	0.0	-0.0	-1.0586634694071937	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-45799.82778815892	0.0	0.0	-251.77211278564235	-2117.3538044459515
52620000	-50569.20191568929	-4521.6729267498595	-46047.52898893943	46.18062957510351	1968.739918370102	1360.7960037640348	94.45386726132847	55.019678495350774	143.9700891590402	122.8032791993816	81.08282406315084	76.4440406378934	52.56907997148303	45.25658486977616	52.52700024212842	26.829427554419805	114.0	5.0	90.0	8.0	58.0	34.0	9.0	10.0	9.0	47.0	8.6888985652416	0.43752408075051136	0.003387384082945664	0.016841281008157873	0.003387384082945667	0.01684128100815792	3.0	0.4056817563806357	-0.0	-0.0	0.0	-1.2704856590254792	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.5631527287181712	0.0	-45794.5514095877	0.0	0.0	-252.97757935173578	-2111.8105408261085
52640000	-50560.70474541998	-4521.565326584942	-46039.13941883504	46.66531389831497	1968.2552340468906	1360.9181570532967	90.21104955033317	84.21219980554258	154.43635884016382	83.80154218992773	103.4251862018242	78.85028790248874	105.3115795662058	77.41763532748887	48.55781994551647	19.168560146564953	110.0	1.0	91.0	1.0	63.0	35.0	5.0	24.0	28.0	26.0	8.337764854754225	0.4140411728681424	0.0033945057305373753	0.018852794226831834	0.0033945057305373775	0.018852794226831848	2.0	0.0	-0.0	-0.0	0.0	-1.3430328871413038	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.5835248951121171	-0.0	-45785.35424464571	0.0	0.0	-253.78517418933316	-2110.665107063102
52660000	-50573.420858089	-4520.195323698479	-46053.22553439052	46.78216815412204	1968.1383797910835	1362.96211685097	96.2226004309204	154.67234471179916	180.38592365769748	35.728235332884594	109.92355269022109	57.18476207055798	123.63955863085847	48.29771267132705	31.439885888800337	16.232223941114334	100.0	3.0	95.0	5.0	78.0	24.0	9.0	16.0	24.0	30.0	9.19371095208411	0.4797071933170144	0.0033919348260614208	0.01915668399428871	0.003391934826061412	0.01915668399428866	2.0	0.0	0.0	-0.0	1.7462382269809507	-0.7701608579374389	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-45798.09159558019	0.0	0.0	-255.13393881032738	-2107.1402364476994
52680000	-50560.63131821136	-4509.871617102864	-46050.759701108494	45.663851946479554	1969.256695998726	1337.1457071500452	89.51626854707699	66.94096680018356	105.4368808664387	115.8441099433455	110.30242367664422	85.1872662003689	34.26909767467091	60.02754493272128	29.836316710009314	23.018876469902008	104.0	1.0	92.0	10.0	75.0	35.0	1.0	7.0	30.0	29.0	8.714119977122166	0.411365036233945	0.0032572498128266834	0.01890933574835715	0.003257249812826681	0.018909335748357105	2.0	0.24606266878060762	-0.0	0.0	0.0	-0.8472105197005843	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-45793.20004898189	0.0	0.0	-257.55965212660834	-2100.716158356479
52700000	-50548.018260664365	-4507.230205564465	-46040.7880550999	45.70601470778962	1969.214533237416	1329.0813673692269	101.02135283686303	98.34688751722196	116.30369735617624	136.0955999479921	108.33973500075483	85.96747859630337	34.725612924200036	21.219481797512156	34.459736806229614	25.529238628706455	84.0	11.0	95.0	2.0	75.0	50.0	7.0	12.0	26.0	22.0	8.986145012659112	0.4177697638784654	0.003266675192222841	0.020012976485852752	0.003266675192222843	0.02001297648585274	2.0	0.5014959149670888	0.0	0.0	-0.0	-0.5707092602872366	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-45789.102024200765	0.0	0.0	-251.68603089914131	-2097.5933404269385
52720000	-50546.154572927684	-4490.7325557353215	-46055.422017192366	45.34073066542442	1969.579817279781	1313.2467654163008	105.43757385172	103.66559128848917	134.28764276952862	298.69178454575416	113.46957283613014	112.28473950998084	109.11277083665397	28.734089123248584	30.7001467536815	18.409713941447716	72.0	18.0	94.0	1.0	57.0	73.0	6.0	9.0	34.0	20.0	8.473981420393347	0.4486115153304858	0.0034733534185887893	0.011643888005964581	0.0034733534185887867	0.011643888005964574	3.0	0.44518330694605135	-0.0	-0.0	0.0	-0.8178689659331037	-0.3755479330965344	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-45788.654294770764	0.0	0.0	-266.76772242160416	-2087.1970216627583
52740000	-50557.22807522147	-4506.041720160163	-46051.186355061305	45.87544275702712	1969.0451051881785	1327.133454690523	80.30829813204625	96.69834551134778	130.04396564151332	60.248891473594284	95.47934801647017	93.68243987424586	74.52890507405908	173.40140846179096	45.41180980108589	20.349065599435054	73.0	22.0	83.0	8.0	40.0	89.0	1.0	4.0	36.0	28.0	8.535280115621063	0.4085034467510394	0.0032095015792887992	0.023914092511250384	0.0032095015792888	0.023914092511250377	2.0	0.3144187251533255	-0.0	-0.0	0.0	-1.0891429821287604	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-45803.84114757063	0.0	0.0	-247.3452074906744	-2085.884916342969
52760000	-50548.99788491045	-4517.612284701108	-46031.385600209345	45.811144086714336	1969.109403858491	1331.998428151348	68.42930648998967	80.34400723615751	118.43978671496795	143.7748042115213	159.67899892319764	110.03879792329111	114.19771537243686	71.38994182227135	29.531820303375163	25.781332919310778	64.0	27.0	69.0	8.0	40.0	100.0	5.0	8.0	36.0	27.0	8.662610642497032	0.45027206855029484	0.0033977022683340293	0.018252285663710024	0.003397702268334027	0.018252285663709993	5.0	0.6583759216056344	-0.6291574440135143	0.0	0.0	-0.523011243176929	0.0	0.0	0.0	-0.0	0.0	-0.3244775307106609	0.49739536800476253	0.0	-45782.06122145982	0.0	0.0	-249.324378749521	-2095.858472700122
52780000	-50518.48689960948	-4510.624267625249	-46007.86263198423	46.48750325346432	1968.433044691741	1330.7817776481907	85.7791932182576	118.85628554709105	124.96901187238143	138.6670051317801	96.58252510667785	104.1888928061313	32.779915372436356	38.82288163881347	38.272023375378716	14.12398039815742	61.0	35.0	56.0	10.0	41.0	116.0	3.0	2.0	33.0	27.0	8.769181506103132	0.4454641815948597	0.003402964113888965	0.023841676116807202	0.003402964113888965	0.023841676116807223	2.0	0.5486963713274432	0.0	-0.0	-0.0	-0.8425218802479987	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-45759.14587897353	0.0	0.0	-248.71675301069425	-2095.7439703854398
52800000	-50534.18924650846	-4517.112205648661	-46017.0770408598	46.521878771286524	1968.398669173919	1342.2341344904748	96.08027725086622	150.75216453885972	114.78135406055334	147.0529031029409	122.67202391590781	89.241012619431	63.67351245836043	69.61867496716566	46.07887798754808	18.8321264155766	36.0	54.0	50.0	7.0	50.0	115.0	2.0	7.0	34.0	29.0	8.752166927896166	0.43240724475497894	0.0034045609962234974	0.01687305831158136	0.003404560996223494	0.01687305831158135	3.0	-0.0	0.0	0.0	0.6667056432219497	-1.5813116537600247	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.7742827908907973	-0.0	-45763.245807573665	0.0	0.0	-253.83123328612893	-2107.5951575777613
52820000	-50554.41802981026	-4497.317930614571	-46057.10009919569	47.387085232363	1967.5334627128425	1312.583773402623	71.93773891488483	92.80856708235397	168.18690667951554	96.39783678365315	148.5635254069435	92.78573203148511	119.86610570402343	48.515861381219565	31.63981939114239	17.554004892580128	30.0	70.0	52.0	1.0	47.0	108.0	7.0	11.0	50.0	8.0	8.980999394620607	0.427214776580681	0.0035915387267396507	0.02083584059107723	0.0035915387267396537	0.02083584059107727	2.0	-0.0	0.0	0.0	0.7328365670305457	-0.856796392061532	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-45800.917236047826	0.0	0.0	-256.18286314786695	-2081.785877627498
52840000	-50565.58868859639	-4512.027320977943	-46053.56136761845	46.74954405904934	1968.171003886156	1332.688486579419	93.8989401903702	86.44445668238919	137.77791282782024	131.68303285671143	168.59383409696784	93.52492467940782	109.17749657533105	69.51715136842539	30.266846271270865	5.529827951621741	48.0	83.0	20.0	20.0	44.0	94.0	11.0	9.0	49.0	6.0	8.647971157200793	0.45529506132016023	0.0033964487842725157	0.023638121360624802	0.003396448784272519	0.023638121360624806	2.0	0.0	0.0	-0.0	1.2527112769817712	-0.8896480306244389	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-45802.23971321434	0.0	0.0	-251.32165440411222	-2095.03272868967
52860000	-50571.53263700824	-4515.691189711595	-46055.84144729665	46.97897249568341	1967.9415754495221	1351.4571462285471	98.19610090894109	117.18876594601923	141.09457774942948	134.46621744629923	113.16933719570504	109.13545615998022	68.82461195657714	31.783870797960738	26.07277955022006	6.005094480200477	40.0	86.0	7.0	27.0	48.0	113.0	1.0	5.0	51.0	6.0	8.752120077655304	0.46533303030360573	0.003375034441279384	0.01928941193618748	0.0033750344412793766	0.019289411936187488	2.0	0.0	-0.0	-0.0	0.7672738433969034	-0.8501947517149863	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-45800.39611254331	0.0	0.0	-255.44533475333373	-2105.154190748679
52880000	-50560.19224866704	-4501.658367178714	-46058.53388148832	45.97777800531611	1968.9427699398893	1324.2455138683135	92.25925979440026	103.86785863323617	93.19244260853844	151.33024190819503	115.70857737535816	103.85516586346418	77.56928904596222	61.15804970407767	27.850817391941863	2.9478758453123683	33.0	89.0	13.0	28.0	33.0	115.0	8.0	10.0	53.0	2.0	8.894540217109453	0.45591443583737623	0.003512807248690933	0.021565084738523414	0.0035128072486909335	0.021565084738523376	1.0	-0.0	-0.0	0.0	-0.0	-0.9334123305670371	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-45798.24812717787	0.0	0.0	-260.285754310452	-2091.4296149875386
52900000	-50558.920838598046	-4522.890732099968	-46036.03010649808	45.5957362658053	1969.3248116794002	1339.59260428277	83.58168782152865	100.50187707958266	108.43753386486225	129.30576321514351	160.41953702219018	98.18505052765616	107.70966205427133	42.890212525836155	38.10641491460017	15.432359394815826	27.0	102.0	3.0	30.0	52.0	96.0	8.0	8.0	47.0	11.0	8.925634795304854	0.42120624610929885	0.0033193722690119387	0.021400985432139207	0.0033193722690119383	0.02140098543213919	4.0	-0.0	0.0	-0.0	0.9872176953604482	-1.0185343501893904	-0.0	-0.44061943857513935	0.0	-0.0	0.0	-0.0	0.29079387295024567	0.0	-45787.191257004655	0.0	0.0	-248.83884949342266	-2102.968063617683
52920000	-50563.76613440954	-4509.846995284149	-46053.91913912539	45.83487275972697	1969.0856751854785	1332.827118427593	94.47800063399536	107.04280181249119	150.17875073047045	133.15148726167888	117.15814702208755	111.24576500480822	99.62593724064256	95.09016491450173	32.79911277440987	27.016095632146985	27.0	97.0	6.0	22.0	49.0	93.0	9.0	18.0	50.0	13.0	8.446043253978218	0.4339052629594357	0.0032528615207649755	0.018631691145698327	0.0032528615207649703	0.01863169114569833	1.0	0.0	-0.0	-0.0	-0.0	-1.387406944103247	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-45787.01310776891	0.0	0.0	-266.90603135648473	-2098.021397974795
52940000	-50544.903706509554	-4487.050051526696	-46057.85365498286	46.836712975318626	1968.0838349698868	1312.658532910899	122.32177342925023	93.56247357481067	47.93923347473171	120.4559773347257	129.40951574291742	94.19536483151327	58.86583584399596	147.65446712197163	25.58971167689877	20.13940806546605	34.0	97.0	8.0	27.0	43.0	71.0	14.0	23.0	49.0	18.0	8.708808423863218	0.422155489424517	0.0034290782935600776	0.019659278665723843	0.003429078293560078	0.01965927866572385	2.0	0.38059887506682477	0.0	-0.0	-0.0	-0.969743274832719	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-45801.35233318897	0.0	0.0	-256.50132179389135	-2076.086630276056
52960000	-50570.443182140116	-4504.069770242017	-46066.3734118981	45.326222893703296	1969.5943250515022	1317.251626171565	65.52694484908032	93.7010661116236	96.06258866616672	166.92245344991042	134.34462724676953	94.90914187671501	47.62236104429708	122.07937686034447	34.30288195182423	21.640008668871157	24.0	94.0	13.0	21.0	49.0	68.0	27.0	24.0	50.0	14.0	8.534830313348365	0.4441732789044592	0.003425587696783194	0.023058332282487746	0.0034255876967831988	0.023058332282487763	1.0	0.0	-0.0	0.0	0.0	-0.9844281433748753	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-45804.43323634648	0.0	0.0	-261.94017555162606	-2090.072913624483
52980000	-50559.892992045454	-4514.267704693538	-46045.62528735192	45.598489019125395	1969.32205892608	1329.6269443816652	49.2336620445813	100.89956282111996	133.01657738941472	156.96997610621386	149.2391703628718	112.69408041564594	78.31719348764499	85.4552074451571	33.22944444431558	20.804725896176414	14.0	115.0	4.0	5.0	30.0	81.0	35.0	37.0	51.0	12.0	8.37754932963252	0.4555905852519843	0.0034154239663078292	0.017153924645663645	0.0034154239663078357	0.01715392464566366	2.0	0.492688025425799	-0.0	0.0	0.0	-0.691329634849076	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-45789.25221674144	0.0	0.0	-256.373070610475	-2097.677145063391
53000000	-50569.43394575486	-4522.306648143636	-46047.12729761122	47.457158435904475	1967.4633895093011	1347.2185113243136	90.86396297595999	101.05453274716795	85.48930717015122	66.5155220433583	133.96008310385307	102.46209230655337	69.36032178576323	87.66307802085606	21.98371841721338	10.515522992397221	8.0	127.0	4.0	3.0	24.0	66.0	42.0	54.0	50.0	6.0	8.581840828653519	0.4412600228273291	0.003343440031686901	0.020531219323998404	0.003343440031686897	0.020531219323998377	2.0	0.5339685001013721	-0.0	0.0	-0.0	-0.8191235951799741	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-45795.947495250584	0.0	0.0	-251.1798023606416	-2108.0211818493467
53020000	-50564.228426226	-4532.807871141661	-46031.42055508434	47.137980739133845	1967.7825672060717	1363.4038224826268	84.9558661818169	110.69216731462929	100.37184083350185	110.61277020612822	178.55049883725277	89.62644906222246	171.5602828361592	106.46349956399867	22.687162993328815	34.27257539815056	7.0	126.0	7.0	18.0	16.0	67.0	30.0	53.0	52.0	8.0	8.136371905266387	0.4428213626102655	0.003343574540134717	0.023716771028720437	0.0033435745401347167	0.02371677102872045	2.0	0.2906391646286527	0.0	0.0	0.0	-0.9870438471866246	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-45779.364839941365	0.0	0.0	-252.05571514297577	-2111.8698816654446
53040000	-50534.687753491184	-4513.267656788353	-46021.42009670283	46.673689770805154	1968.2468581744004	1350.3287531636986	296.35042444500493	112.1870076817158	173.38050327175884	168.16248031927222	142.62173240166015	100.53641227022118	173.48422475425602	97.37036006713775	31.940381809884684	4.488135239848188	1.0	124.0	18.0	31.0	22.0	57.0	9.0	69.0	47.0	6.0	8.95127196427551	0.43950200007338136	0.0033451243512473607	0.01598869016286643	0.003345124351247359	0.01598869016286644	2.0	0.566189356851794	0.0	-0.0	-0.0	-0.4760459922002305	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-45763.15493512952	0.0	0.0	-258.2651615733086	-2101.60729944525
53060000	-50543.34551519737	-4497.353258767408	-46045.99225642996	45.93546367816432	1968.9850842670412	1328.7543086420826	72.8329744601206	101.56718752320927	168.2896451751186	134.72214380945655	141.99732877576088	84.4500057518956	196.13681376293272	92.6178693772075	29.565159953855037	8.085195250673324	2.0	138.0	27.0	25.0	14.0	52.0	16.0	55.0	50.0	5.0	8.725140967019549	0.4439424551603159	0.0036559169671270407	0.016998855242843166	0.003655916967127039	0.016998855242843173	2.0	0.5887775365671272	-0.0	-0.0	0.0	-0.5425198005985468	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-45784.826151536705	0.0	0.0	-261.16610489325734	-2088.632895618049
53080000	-50579.76112190862	-4517.858400687301	-46061.90272122132	46.54712600863142	1968.373421936574	1336.144595334711	40.71670968627771	100.9595388770762	244.86729770191553	102.98163986926066	110.83474677429504	79.50789953676444	86.24347644022691	94.33230652905296	30.818806521102818	11.17375295980939	2.0	132.0	30.0	41.0	13.0	43.0	7.0	51.0	61.0	4.0	8.508702234885389	0.44698115476858985	0.003459929922796756	0.017691919907376178	0.003459929922796757	0.01769191990737616	3.0	0.7790776562660486	0.0	0.0	0.0	-0.6608565798790486	0.0	0.0	-0.0	0.0	0.0	-0.7308248797736371	-0.0	-0.0	-45809.37837681701	0.0	0.0	-252.5243444043078	-2103.176935747246
53100000	-50534.826534557425	-4489.306567813364	-46045.51996674406	46.50656012114361	1968.413987824062	1299.8389667978722	131.64497623963734	82.21704250334929	166.4454692771414	128.85169653885725	54.816574798874036	80.61348001311514	177.94275888624884	83.43881965305087	21.71528775978756	15.075069271634655	6.0	121.0	53.0	33.0	5.0	43.0	4.0	59.0	55.0	5.0	8.294620449929377	0.4278956925716849	0.00352671139103677	0.01824463763516531	0.003526711391036768	0.018244637635165314	2.0	0.37752346614454935	0.0	-0.0	-0.0	-0.6608251547639832	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-45788.70382072592	0.0	0.0	-256.8161460181411	-2076.2262881757847
53120000	-50570.912584040656	-4492.702813500581	-46078.209770540074	44.852446767511815	1970.0681011776937	1307.0381167481503	119.52184932079795	99.20135649335695	131.21631823873153	88.48812877009041	92.06223801856864	79.64768079389724	155.08215348399688	99.8615961466984	24.187863776564974	13.611610208390491	10.0	127.0	60.0	35.0	2.0	27.0	15.0	48.0	52.0	8.0	8.615656029116497	0.42652145576473055	0.0034422602955327783	0.017340918417033096	0.0034422602955327774	0.01734091841703307	2.0	-0.0	0.0	0.0	-0.0	-1.455522803371675	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.801952529098906	-0.0	-45820.73388414552	0.0	0.0	-257.47588639455483	-2083.2185304510695
53140000	-50544.89180740833	-4485.234984909572	-46059.65682249876	45.7529251231838	1969.1676228220217	1301.1128254090859	70.31004495183116	83.21797201973322	159.80229509535062	90.74084932721954	99.67702376578838	109.94070305104901	70.6823437223331	90.72715157434412	31.58406003168247	13.898847047279911	11.0	120.0	63.0	42.0	9.0	28.0	1.0	54.0	46.0	10.0	8.768779127481025	0.44090981727729284	0.0035288798171900534	0.01560031942988356	0.003528879817190054	0.015600319429883588	4.0	0.14228664418391393	-0.0	0.0	1.261863682500413	-0.6501226556734763	-0.0	-0.23761928582523306	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-45804.94454259053	0.0	0.0	-254.71227990822737	-2073.4448223846734
53160000	-50540.96524227934	-4498.7536587064915	-46042.21158357285	45.91282386743743	1969.007724077768	1304.4219945174677	44.27740899336552	104.19189031908824	132.98780504923553	79.85591432513651	83.29458284021788	134.08971626601553	125.33519752067609	79.71221359189727	19.97432879701898	19.645164426820468	13.0	126.0	67.0	37.0	4.0	21.0	1.0	53.0	43.0	19.0	8.885312407219049	0.4410993643550721	0.00354666396792655	0.023624313688494145	0.003546663967926558	0.02362431368849416	2.0	0.2765358226226034	0.0	-0.0	0.0	-1.2161073100707944	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-45790.06148534639	0.0	0.0	-252.1500982264522	-2083.2550653014364
53180000	-50571.40466114845	-4490.9868298673455	-46080.417831281105	46.516660862743905	1968.4038870824616	1302.2594396552188	44.16203241378934	104.0366119295496	109.85904220838404	95.1228724734849	107.13599059416295	86.0289246026266	209.2725906736741	107.21910188808899	29.61847979779326	17.90978827207565	3.0	132.0	71.0	32.0	7.0	14.0	7.0	47.0	44.0	27.0	9.161148001263381	0.4162412556496055	0.003505929685193516	0.019687617946169682	0.003505929685193518	0.01968761794616967	2.0	0.0	0.0	-0.0	-0.0	-0.9663978687946203	0.0	0.0	-0.0	0.0	-0.0	0.0	0.4118264229540726	0.0	-45823.555357048	0.0	0.0	-256.8624742331067	-2073.9214789198195
53200000	-50537.206772631165	-4481.138318680618	-46056.068453950546	45.36816031006913	1969.5523876351363	1281.1721156106048	163.97569643510252	94.50921056217425	138.89235132625672	80.74359081605445	35.37362939211401	107.36207796591087	340.9307261200281	82.7110464611569	30.659230134402293	18.50759813005974	1.0	132.0	72.0	51.0	4.0	1.0	3.0	56.0	36.0	28.0	8.64120135300525	0.44084872455920365	0.003496852700042478	0.018997744103397295	0.0034968527000424758	0.01899774410339732	2.0	0.495882032145246	0.0	0.0	0.0	-0.6311812160805998	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-45800.25528789905	0.0	0.0	-255.81316605150144	-2064.4348116677033
53220000	-50567.838435920836	-4511.727475403734	-46056.1109605171	45.97061992967953	1968.949928015526	1322.5559783541316	130.5006843901479	108.43497581276463	142.69853215346797	84.80369353113981	109.94030944379142	320.8096713053745	123.82344909976402	116.32555005780438	41.03577921796468	27.538236505985104	12.0	125.0	68.0	53.0	2.0	4.0	2.0	51.0	34.0	33.0	8.409172820660322	0.4585890930783994	0.003537652314663063	0.018587828461273742	0.003537652314663066	0.018587828461273718	2.0	0.6718494804861781	-0.0	-0.0	0.0	-0.5290349896031112	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-45798.0207675004	0.0	0.0	-258.09019301670236	-2089.1895179215885
53240000	-50563.96102632233	-4501.955248838501	-46062.00577748383	45.70364066051149	1969.2169072846941	1319.41546109944	71.74550938636989	92.47789500998252	140.43567993346613	98.01010208576581	212.18070229798138	411.72215840088194	110.92421046796915	108.28656644155363	41.35981238681259	17.266371882985272	8.0	129.0	59.0	55.0	5.0	6.0	3.0	52.0	38.0	29.0	8.496430643568717	0.43968209323400165	0.003466119434365603	0.016857001841040088	0.0034661194343656005	0.01685700184104009	2.0	0.36102056164706264	0.0	0.0	-0.0	-0.49717108229468726	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-45803.64307483091	0.0	0.0	-258.362702652922	-2091.783374616944
53260000	-50552.2344934015	-4503.455502379555	-46048.77899102194	46.283275056582696	1968.6372728886229	1326.4989995255175	110.5627363553497	113.22856120574477	101.95763327357005	81.54177226171728	32.64528771668652	126.28618542075328	91.4162739919193	77.01077729581064	22.5886276548738	17.949727324695225	16.0	129.0	61.0	50.0	1.0	11.0	2.0	58.0	42.0	14.0	8.750049267057632	0.4572815294332361	0.0034263253976380722	0.019289616972158665	0.0034263253976380666	0.01928961697215865	2.0	0.4140503844032123	-0.0	-0.0	0.0	-1.0063623465203269	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-45794.9576471297	0.0	0.0	-253.82134389224404	-2093.3006836356367
53280000	-50585.37869469173	-4515.214608964187	-46070.16408572754	46.32915760783336	1968.591390337372	1342.450913083902	112.24206537974402	104.3214498143145	131.46926748664606	79.5598384774985	43.359235003375694	163.80676173876472	59.26398673765653	76.57436672499024	27.721864895194958	25.414425433208276	5.0	116.0	72.0	61.0	4.0	9.0	5.0	57.0	37.0	18.0	8.838166284677106	0.424552695700151	0.003242212506810803	0.022856738490104958	0.003242212506810804	0.022856738490104958	2.0	0.33409953324567443	0.0	-0.0	-0.0	-0.7531751354560409	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-45816.82310272378	0.0	0.0	-253.34098300376544	-2097.2743789919714
53300000	-50575.305247570526	-4505.782723969745	-46069.52252360078	46.70879969290776	1968.2117482522976	1340.7602822162546	86.30925075070967	91.03006327540713	133.17454514898637	101.52927299519597	94.95094132276905	59.44074408066435	183.866057370618	70.56712147833318	37.55910555176404	17.913281708765016	10.0	123.0	57.0	63.0	1.0	8.0	5.0	53.0	52.0	12.0	8.528647823791879	0.49006521999417996	0.0035062206025544816	0.022169876118215005	0.003506220602554486	0.022169876118215037	2.0	0.42791422446231225	-0.0	0.0	0.0	-0.669057574200289	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-45819.065162799845	0.0	0.0	-250.4573608009393	-2088.5369175525843
53320000	-50590.59369073666	-4497.340005388342	-46093.25368534832	45.7748888436033	1969.1456591016022	1342.0278403006162	35.27235459794564	93.52620888206074	157.09647819033702	99.66878596816036	124.75961735391564	112.65649008443359	167.30482616128822	98.94582322559916	31.249923306950485	10.319501416775902	2.0	129.0	59.0	62.0	7.0	4.0	13.0	46.0	56.0	6.0	8.047149809623075	0.4391288652440528	0.0033457025329884558	0.01582311318053816	0.0033457025329884623	0.015823113180538206	2.0	-0.0	-0.0	-0.0	-0.0	-1.2033355093572942	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.7075887141606004	-0.0	-45835.85182774567	0.0	0.0	-257.40185760265365	-2092.2775349327967
53340000	-50576.957507162144	-4508.40248312834	-46068.555024033805	46.16372787570865	1968.7568200694968	1346.983927923194	117.54256696861921	113.5556737755793	150.54102322402693	85.43427896662189	183.08243428076432	326.9152638033406	110.2410868374625	89.34692716167773	25.110415531460927	1.5917486598518564	6.0	132.0	48.0	66.0	5.0	5.0	23.0	40.0	56.0	3.0	8.322146380901328	0.4092033285242856	0.003441944309030388	0.017455867492227602	0.0034419443090303974	0.01745586749222764	2.0	-0.0	-0.0	0.0	0.0	-1.1638133029870188	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.5642140976442661	-0.0	-45808.0788161167	0.0	0.0	-260.4762079171042	-2093.4301589313254
53360000	-50602.08744875228	-4522.794373879044	-46079.29307487324	47.39601229601979	1967.5245356491857	1381.42103781223	124.06879923346516	116.98442458958642	124.32005889916678	73.244009238718	154.3936304791732	36.98485469312501	81.51396155896549	92.80619938798924	25.436167986265488	9.697274538539679	24.0	132.0	47.0	55.0	11.0	3.0	14.0	37.0	53.0	8.0	8.732877504851102	0.4832924396955173	0.0033991016814625147	0.01674128023365739	0.003399101681462517	0.016741280233657386	2.0	0.0	-0.0	0.0	-0.0	-1.3115551884826109	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.6151728660550779	0.0	-45815.831866059554	0.0	0.0	-263.4612088136844	-2111.0214959092195
